,pretrained_model_run,seq,run_id,display_name,state,dataset,task_name,prefix,n_shots,n_way,n_query,zero_shot,test_accuracy,train_accuracy,test_f1,test_roc_auc,graph,eval_only,created_at,train_steps,test_len_cap,steps,tags,run,eval1_task,shot_label,eval1_dataset,trained_on_display_name,month/day,train_tuples,run_list,shots,auc,eval_dataset,eval_task,eval_id,run_idx,train_id,auc_adj,auc_adj_round
10,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|election2020+nm(0),139hn3ws,eval_exp2_midterm_nm_to_ukr_rus_nm_to_election2020_nm_0shot_27_04_2026_14_53_07,finished,election2020,nm,eval_exp2_midterm_nm_to_ukr_rus_nm_to_election2020_nm_0shot,0.0,3.0,12.0,True,0.3327222222222222,,0.32422205881343363,0.5003026976851851,/scratch1/eibl/data/election2020/graphs/retweet_graph.pt,True,2026-04-27 21:53:09+00:00,0.0,500.0,1.0,[],<Run eibl-usc/graph-clip/139hn3ws (finished)>,nm,0.0,election2020,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,0,0.5003026976851851,election2020,nm,election2020+nm(0),nan|election2020+nm(0),midterm+nm()>ukr_rus_twitter+nm(),0.5003026976851851,0.5
11,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|election2020+nm(3),qxqmbz4m,eval_exp2_midterm_nm_to_ukr_rus_nm_to_election2020_nm_3shot_27_04_2026_15_03_00,finished,election2020,nm,eval_exp2_midterm_nm_to_ukr_rus_nm_to_election2020_nm_3shot,3.0,3.0,12.0,False,0.5308222222222222,,0.5193927991932822,0.7119402006481481,/scratch1/eibl/data/election2020/graphs/retweet_graph.pt,True,2026-04-27 22:03:03+00:00,0.0,500.0,1.0,[],<Run eibl-usc/graph-clip/qxqmbz4m (finished)>,nm,3.0,election2020,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,3,0.7119402006481481,election2020,nm,election2020+nm(3),nan|election2020+nm(3),midterm+nm()>ukr_rus_twitter+nm(),0.7119402006481481,0.71
12,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|election2020+pl(0),kcs7bzg9,eval_exp2_midterm_nm_to_ukr_rus_nm_to_election2020_pl_0shot_27_04_2026_15_00_02,finished,election2020,pl,eval_exp2_midterm_nm_to_ukr_rus_nm_to_election2020_pl_0shot,0.0,2.0,12.0,True,0.5000333333333333,,0.6666814818107069,0.7301071394444444,/scratch1/eibl/data/election2020/graphs/retweet_graph.pt,True,2026-04-27 22:00:04+00:00,0.0,500.0,1.0,[],<Run eibl-usc/graph-clip/kcs7bzg9 (finished)>,pl,0.0,election2020,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,0,0.7301071394444444,election2020,pl,election2020+pl(0),nan|election2020+pl(0),midterm+nm()>ukr_rus_twitter+nm(),0.7301071394444444,0.73
13,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|election2020+pl(3),z2mx4kd6,eval_exp2_midterm_nm_to_ukr_rus_nm_to_election2020_pl_3shot_27_04_2026_15_12_31,finished,election2020,pl,eval_exp2_midterm_nm_to_ukr_rus_nm_to_election2020_pl_3shot,3.0,2.0,12.0,False,0.8186666666666667,,0.8185820049356366,0.8766398294444445,/scratch1/eibl/data/election2020/graphs/retweet_graph.pt,True,2026-04-27 22:12:33+00:00,0.0,500.0,1.0,[],<Run eibl-usc/graph-clip/z2mx4kd6 (finished)>,pl,3.0,election2020,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,3,0.8766398294444445,election2020,pl,election2020+pl(3),nan|election2020+pl(3),midterm+nm()>ukr_rus_twitter+nm(),0.8766398294444445,0.88
14,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|midterm+lp(0),bmta64dn,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_lp_0shot_27_04_2026_14_41_37,finished,midterm,lp,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_lp_0shot,0.0,1.0,12.0,True,0.5424333333333333,,0.5029780762894437,0.5506100613888889,/scratch1/eibl/data/midterm/graphs/retweet_graph_1p5m.pt,True,2026-04-27 21:41:39+00:00,0.0,1000.0,1.0,[],<Run eibl-usc/graph-clip/bmta64dn (finished)>,lp,0.0,midterm,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,0,0.5506100613888889,midterm,lp,midterm+lp(0),nan|midterm+lp(0),midterm+nm()>ukr_rus_twitter+nm(),0.5506100613888889,0.55
15,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|midterm+lp(3),rhrgpxwb,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_lp_3shot_27_04_2026_14_46_08,finished,midterm,lp,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_lp_3shot,3.0,1.0,12.0,False,0.506925,,0.6696997270245678,0.8049982358333334,/scratch1/eibl/data/midterm/graphs/retweet_graph_1p5m.pt,True,2026-04-27 21:46:10+00:00,0.0,1000.0,1.0,[],<Run eibl-usc/graph-clip/rhrgpxwb (finished)>,lp,3.0,midterm,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,3,0.8049982358333334,midterm,lp,midterm+lp(3),nan|midterm+lp(3),midterm+nm()>ukr_rus_twitter+nm(),0.8049982358333334,0.8
16,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|midterm+nm(0),6rkm8rjh,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_nm_0shot_27_04_2026_14_39_33,finished,midterm,nm,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_nm_0shot,0.0,3.0,12.0,True,0.3340166666666667,,0.32730745813081413,0.49922297546296296,/scratch1/eibl/data/midterm/graphs/retweet_graph_1p5m.pt,True,2026-04-27 21:39:35+00:00,0.0,1000.0,1.0,[],<Run eibl-usc/graph-clip/6rkm8rjh (finished)>,nm,0.0,midterm,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,0,0.49922297546296296,midterm,nm,midterm+nm(0),nan|midterm+nm(0),midterm+nm()>ukr_rus_twitter+nm(),0.5007770245370371,0.5
17,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|midterm+nm(3),oc2knosu,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_nm_3shot_27_04_2026_14_43_37,finished,midterm,nm,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_nm_3shot,3.0,3.0,12.0,False,0.8082222222222222,,0.8059263780367188,0.9486778018287038,/scratch1/eibl/data/midterm/graphs/retweet_graph_1p5m.pt,True,2026-04-27 21:43:39+00:00,0.0,1000.0,1.0,[],<Run eibl-usc/graph-clip/oc2knosu (finished)>,nm,3.0,midterm,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,3,0.9486778018287038,midterm,nm,midterm+nm(3),nan|midterm+nm(3),midterm+nm()>ukr_rus_twitter+nm(),0.9486778018287038,0.95
18,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|midterm+pl(0),ujylbmor,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_pl_0shot_27_04_2026_14_42_41,finished,midterm,pl,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_pl_0shot,0.0,2.0,12.0,True,0.5,,0.0,0.6652670804166667,/scratch1/eibl/data/midterm/graphs/retweet_graph_1p5m.pt,True,2026-04-27 21:42:43+00:00,0.0,1000.0,1.0,[],<Run eibl-usc/graph-clip/ujylbmor (finished)>,pl,0.0,midterm,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,0,0.6652670804166667,midterm,pl,midterm+pl(0),nan|midterm+pl(0),midterm+nm()>ukr_rus_twitter+nm(),0.6652670804166667,0.67
19,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|midterm+pl(3),4okvz0la,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_pl_3shot_27_04_2026_14_47_23,finished,midterm,pl,eval_exp2_midterm_nm_to_ukr_rus_nm_to_midterm_pl_3shot,3.0,2.0,12.0,False,0.7203666666666667,,0.7264040180027396,0.7905128361111111,/scratch1/eibl/data/midterm/graphs/retweet_graph_1p5m.pt,True,2026-04-27 21:47:26+00:00,0.0,1000.0,1.0,[],<Run eibl-usc/graph-clip/4okvz0la (finished)>,pl,3.0,midterm,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,3,0.7905128361111111,midterm,pl,midterm+pl(3),nan|midterm+pl(3),midterm+nm()>ukr_rus_twitter+nm(),0.7905128361111111,0.79
20,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|ukr_rus_suspended+nm(0),uaazw86l,eval_exp2_midterm_nm_to_ukr_rus_nm_to_ukr_rus_suspended_nm_0shot_27_04_2026_14_36_38,finished,ukr_rus_suspended,nm,eval_exp2_midterm_nm_to_ukr_rus_nm_to_ukr_rus_suspended_nm_0shot,0.0,3.0,12.0,True,0.3352333333333333,,0.32756099289521917,0.5017041548148148,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,True,2026-04-27 21:36:39+00:00,0.0,500.0,1.0,[],<Run eibl-usc/graph-clip/uaazw86l (finished)>,nm,0.0,ukr_rus_suspended,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,0,0.5017041548148148,ukr_rus_suspended,nm,ukr_rus_suspended+nm(0),nan|ukr_rus_suspended+nm(0),midterm+nm()>ukr_rus_twitter+nm(),0.5017041548148148,0.5
21,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|ukr_rus_suspended+nm(3),ks4ksz7k,eval_exp2_midterm_nm_to_ukr_rus_nm_to_ukr_rus_suspended_nm_3shot_27_04_2026_14_39_47,finished,ukr_rus_suspended,nm,eval_exp2_midterm_nm_to_ukr_rus_nm_to_ukr_rus_suspended_nm_3shot,3.0,3.0,12.0,False,0.5492888888888889,,0.5386376946277961,0.7361254236111111,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,True,2026-04-27 21:39:49+00:00,0.0,500.0,1.0,[],<Run eibl-usc/graph-clip/ks4ksz7k (finished)>,nm,3.0,ukr_rus_suspended,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,3,0.7361254236111111,ukr_rus_suspended,nm,ukr_rus_suspended+nm(3),nan|ukr_rus_suspended+nm(3),midterm+nm()>ukr_rus_twitter+nm(),0.7361254236111111,0.74
22,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|ukr_rus_suspended+pl(0),knmy2v81,eval_exp2_midterm_nm_to_ukr_rus_nm_to_ukr_rus_suspended_pl_0shot_27_04_2026_14_38_59,finished,ukr_rus_suspended,pl,eval_exp2_midterm_nm_to_ukr_rus_nm_to_ukr_rus_suspended_pl_0shot,0.0,2.0,12.0,True,0.5027666666666667,,0.5974471070811744,0.5032009988888888,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,True,2026-04-27 21:39:01+00:00,0.0,500.0,1.0,[],<Run eibl-usc/graph-clip/knmy2v81 (finished)>,pl,0.0,ukr_rus_suspended,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,0,0.5032009988888888,ukr_rus_suspended,pl,ukr_rus_suspended+pl(0),nan|ukr_rus_suspended+pl(0),midterm+nm()>ukr_rus_twitter+nm(),0.5032009988888888,0.5
23,/scratch1/singhama/data/experiments/exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38/checkpoint/state_dict_27000.ckpt,midterm+nm()>ukr_rus_twitter+nm()|ukr_rus_suspended+pl(3),ffjh4bva,eval_exp2_midterm_nm_to_ukr_rus_nm_to_ukr_rus_suspended_pl_3shot_27_04_2026_14_42_34,finished,ukr_rus_suspended,pl,eval_exp2_midterm_nm_to_ukr_rus_nm_to_ukr_rus_suspended_pl_3shot,3.0,2.0,12.0,False,0.5014166666666666,,0.5017239369055749,0.5034625294444445,/scratch1/eibl/data/ukr_rus_suspended/graphs/retweet_graph.pt,True,2026-04-27 21:42:36+00:00,0.0,500.0,1.0,[],<Run eibl-usc/graph-clip/ffjh4bva (finished)>,pl,3.0,ukr_rus_suspended,exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,4/27,[],exp2_train2_midterm_nm_to_ukr_rus_nm_16_04_2026_10_32_38,3,0.5034625294444445,ukr_rus_suspended,pl,ukr_rus_suspended+pl(3),nan|ukr_rus_suspended+pl(3),midterm+nm()>ukr_rus_twitter+nm(),0.5034625294444445,0.5
