stream,occurrence_index,label,pred_b,pred_c,correct_b,correct_c,outcome,loss_b_raw,loss_c_raw,loss_b_cal,loss_c_cal,c_minus_b_loss,prob1_b_cal,prob1_c_cal,global_node_id,context_nodes,incoming,outgoing,center_context_cosine,raw_center_prediction,raw_context_prediction,episode_id
original,17,1,1,1,True,True,both_correct,0.06183049530698309,0.0003498999551804237,0.43474192710863785,0.622923572444118,0.18818164533548015,0.6474317300984351,0.5363740148014277,138028,38,1,7,0.8177756,1,1,0
original,18,1,1,1,True,True,both_correct,0.1262983252003377,0.016707133999093685,0.4960521455550666,0.6564489725699644,0.16039682701489777,0.6089298872580262,0.5186899503132906,115684,81,11,3,0.7169287,0,1,0
original,19,1,1,1,True,True,both_correct,0.46711614135364327,0.003416762638918947,0.6375318810685793,0.6425048424479217,0.004972961379342444,0.5285954518095117,0.525973292395023,105152,86,11,5,0.7998642,1,1,0
original,20,1,1,1,True,True,both_correct,0.08503892625633139,1.3379541537127319e-07,0.4610819240736868,0.5586711856308506,0.0975892615571638,0.6306010138779121,0.5719685991896206,38246,88,0,10,0.5901627,1,1,0
original,21,1,1,1,True,True,both_correct,0.03264681617138163,0.0017437715542294467,0.3862152319054302,0.6366764487903138,0.2504612168848836,0.6796242331188017,0.5290478228799559,10866,30,0,3,0.7055393,0,1,0
original,22,1,1,1,True,True,both_correct,0.4735281551540523,0.5539084646889785,0.6393126607550482,0.690393953596243,0.05108129284119478,0.5276549774039622,0.5013785102869084,129815,78,6,4,0.80394465,1,1,0
original,23,1,1,0,True,False,b_only,0.006121778345233459,11.701978377864164,0.2812435415242617,0.8060456376226287,0.524802096098367,0.7548444771180061,0.4466206789311449,5440,60,0,7,0.0,0,1,0
original,24,0,1,1,False,False,both_wrong,2.018708726665864,0.7184882161665119,0.9216054583678096,0.6936056977735855,-0.2279997605942241,0.6021202513287348,0.5002292060553436,68801,87,3,13,0.8417864,1,1,1
original,25,0,1,0,False,True,c_only,2.692008187964545,0.5113261018740897,1.0239593878183362,0.6894522235603383,-0.33450716425799787,0.6408299722883762,0.4981491041156559,44830,78,5,3,0.7649625,1,1,1
original,26,0,0,0,True,True,both_correct,0.21483889919394103,0.33762415086011843,0.547808723429746,0.6848275279963042,0.13701880456655824,0.42178454683756256,0.495822821475322,128064,97,0,18,0.7070405,1,1,1
original,27,0,1,1,False,False,both_wrong,1.1893848411799905,1.4843289216147713,0.7885475158257648,0.7044499952542237,-0.08409752057154107,0.5454955233625514,0.5056195889341737,4307,0,0,0,0.0,1,0,1
original,28,0,1,0,False,True,c_only,1.0108165784772738,0.5058137597519421,0.7566985162936836,0.6893260649000797,-0.06737245139360382,0.5307870283601293,0.4980857872850823,127287,91,0,11,0.80561095,1,1,1
original,29,0,0,0,True,True,both_correct,0.07626286871944203,0.15450131595183128,0.45190694930604314,0.6768948957536017,0.2249879464475586,0.36358661432281764,0.49180746421273985,130760,86,4,9,0.661458,1,1,1
original,30,0,0,0,True,True,both_correct,0.33748945499018757,0.36261282112182397,0.5974398981695712,0.6855963457729326,0.08815644760336139,0.4497815502070547,0.4962102928862022,55059,48,0,5,0.72404474,1,1,1
original,31,0,1,0,False,True,c_only,1.595702049733291,0.5373636983439536,0.8556934131876703,0.690034686704235,-0.16565872648343538,0.5750116036718198,0.4984413286529669,155520,99,0,18,0.77050346,1,1,1
original,32,0,1,1,False,False,both_wrong,2.23464690067278,0.7354277052593323,0.9545648175951903,0.6939061719243137,-0.2606586456708766,0.6150203555286898,0.5003793517016404,125748,95,0,14,0.7778855,1,1,1
original,33,0,0,0,True,True,both_correct,0.10579777104823584,0.37255673663657024,0.4800580713241988,0.6858902206976726,0.20583214937347377,0.3812525407214787,0.49635832229633386,124786,90,0,13,0.7280671,1,1,1
original,34,0,0,1,True,False,b_only,0.5353741015647216,0.7572009171013762,0.6557604671573352,0.6942857173373781,0.038525250180042936,0.48095280588040756,0.5005689444451702,78155,93,0,13,0.7345675,1,1,1
original,35,0,1,0,False,True,c_only,4.357350789362713,0.27961175241025965,1.2837134255831417,0.6828404403111643,-0.6008729852719774,0.7229932557402694,0.49481998117692116,37051,88,7,8,0.83194065,1,1,1
original,36,1,1,1,True,True,both_correct,0.11061189783975191,0.23640673819653926,0.48402334580971845,0.6811165285619242,0.19709318275220572,0.6162988137495031,0.5060516556896609,33959,0,0,0,0.0,1,0,1
original,37,1,1,1,True,True,both_correct,0.6239396374495046,0.12821091327371326,0.6774217295994837,0.675095150261077,-0.0023265793384066313,0.5079248732722098,0.5091079765459684,10865,0,0,0,0.0,0,0,1
original,38,1,1,1,True,True,both_correct,0.575735686512709,0.21295889477231558,0.665875186791147,0.6800620407148564,0.014186853923709442,0.5138236392050997,0.5065855624602018,30131,0,0,0,0.0,1,0,1
original,39,1,0,1,False,True,c_only,1.0173351932426207,0.48814348585708406,0.7578981084059451,0.6889144934915936,-0.06898361491435145,0.46865044492888086,0.5021208287700978,20386,0,0,0,0.0,1,0,1
original,40,1,1,0,True,False,b_only,0.6434651067143183,0.9218368882420653,0.6819527342274674,0.6969521522121733,0.014999417984705943,0.505628669304569,0.4981011290399302,155436,83,3,10,0.76070255,0,1,1
original,41,1,1,1,True,True,both_correct,0.04803934486891929,0.42625481051708364,0.414923458098634,0.6873757670594417,0.2724523089608077,0.6603908263400214,0.5028940500969454,37780,0,0,0,0.0,1,0,1
original,42,1,1,0,True,False,b_only,0.1280106930045907,1.1257155405966084,0.4972918232440565,0.6998874496775113,0.20259562643345475,0.6081754781713046,0.4966411977728782,44073,69,1,11,0.838761,1,1,1
original,43,1,0,0,False,False,both_wrong,1.5720783173255273,1.55003155010362,0.8519246679094952,0.7052297729503818,-0.14669489495911336,0.42659309128404144,0.4939950545136084,58310,84,15,1,0.835657,0,1,1
original,44,1,0,0,False,False,both_wrong,0.9268562137416722,0.7620231688070735,0.7409430721131236,0.6943688035988114,-0.046574268514312234,0.47666417479482454,0.4993895614194002,87241,79,13,3,0.7472489,0,1,1
original,45,1,0,0,False,False,both_wrong,1.1017762176411348,1.19500647695273,0.7731681905721498,0.7008184303112038,-0.07234976026094597,0.46154847595233595,0.49617904959473924,137900,20,0,2,0.0,0,1,1
original,46,1,0,1,False,True,c_only,2.1355900431727264,0.5982321212047836,0.9394781757489712,0.6913191448416934,-0.24815903090727776,0.3908317276294772,0.5009148537970699,116933,86,2,14,0.8009164,0,1,1
original,47,1,1,1,True,True,both_correct,0.02634670059884301,0.6099370291339393,0.3710727627249693,0.6915551549335948,0.32048239220862546,0.6899937339078975,0.500796646785963,7995,78,9,0,0.8303707,1,1,1
original,48,0,0,1,True,False,b_only,0.5962735784887745,17.36647942551689,0.670860820131058,0.8647843168454769,0.19392349671441889,0.4887317217219221,0.5788576238513915,91936,66,0,7,0.82517004,0,0,2
original,49,0,0,0,True,True,both_correct,0.09536906194047653,0.6542253724030648,0.4709432309544437,0.6924201132579212,0.2214768823034775,0.375586975263278,0.49963633416023784,132975,2,1,0,0.58963966,1,0,2
original,50,0,1,1,False,False,both_wrong,1.2641589680310394,10.856963354309237,0.8013616635744595,0.797510299245558,-0.00385136432890143,0.5512824543985351,0.5495509474579074,102273,80,2,8,0.77225345,1,1,2
original,51,0,1,1,False,False,both_wrong,0.9874941010028038,12.50911938878305,0.7523799959129208,0.8142536432786863,0.061873647365765505,0.5287563409526673,0.5570301824851228,83526,42,1,4,0.69819945,1,1,2
original,52,0,0,1,True,False,b_only,0.3116590966659893,3.5610914508759914,0.588231804263093,0.7260189743350285,0.13778717007193553,0.4446916890561933,0.5161686939964027,100391,81,13,5,0.7845248,0,1,2
original,53,0,1,1,False,False,both_wrong,0.9147951740620792,1.3157538946069862,0.7386294259650945,0.7023786398865083,-0.03625078607858623,0.5222317162070135,0.5045944901105602,111386,94,17,0,0.73658645,0,1,2
original,54,0,1,0,False,True,c_only,0.833412747104235,0.15424429932708972,0.7226360128524945,0.6768787110529095,-0.045757301799584926,0.5145291396131315,0.49179923920209473,140128,82,15,1,0.7171229,0,0,2
original,55,0,1,1,False,False,both_wrong,1.8098298298332427,8.573047963606028,0.8893674292027194,0.7747364952950039,-0.1146309339077155,0.589084396232311,0.5391748053913052,11576,95,2,15,0.72731304,1,1,2
original,56,0,0,1,True,False,b_only,0.09505660485822041,9.545169853315597,0.47065795886760436,0.7843772827876792,0.3137193239200748,0.37540882224682853,0.543596176170518,52842,96,14,3,0.77688736,1,0,2
original,57,0,1,1,False,False,both_wrong,1.1971993434446626,2.3914041924256453,0.7898992406254585,0.7143898601040879,-0.07550938052137057,0.5461094732960367,0.510509321505031,22883,0,0,0,0.0,0,0,2
original,58,0,0,0,True,True,both_correct,0.30718668234136565,0.019030467205971777,0.5865832168633234,0.6576078194887357,0.07102460262541233,0.44377545973724225,0.4819107837907664,43908,79,17,0,0.77422,0,0,2
original,59,0,0,1,True,False,b_only,0.14950413255593098,8.862429142043668,0.5118335077212666,0.7775982570811887,0.2657647493599221,0.4006044257265035,0.540491692116554,78389,86,15,2,0.8340827,0,0,2
original,60,1,1,1,True,True,both_correct,0.37876119665004215,0.00011602493556520431,0.6111843118287175,0.6135997788038766,0.002415466975159153,0.5427077531132003,0.5413984423933901,83731,46,0,6,0.0,0,1,2
original,61,1,1,1,True,True,both_correct,0.5898551915421287,7.70789598221481e-07,0.6693136879541072,0.5725256918789772,-0.09678799607513,0.5120598900886068,0.5640988979511896,116258,85,0,12,0.7298604,1,1,2
original,62,1,1,1,True,True,both_correct,0.2671848306881998,0.003766657694842727,0.5710123660257778,0.6433532386339278,0.07234087260815003,0.5649532096601763,0.5255272478977935,11519,20,0,2,0.7119285,0,0,2
original,63,1,1,1,True,True,both_correct,0.2026688908942482,1.3319932089563027e-07,0.5418156221472468,0.5586361797696736,0.016820557622426846,0.5816911616697474,0.5719886217934537,137621,90,0,14,0.8671801,1,1,2
original,64,1,1,1,True,True,both_correct,0.11877602329545563,9.191395464423644e-07,0.4904424285582861,0.5739323331988335,0.0834899046405474,0.6123554107219006,0.563305970945534,107208,7,2,0,0.6211421,0,0,2
original,65,1,1,1,True,True,both_correct,0.3424726706749492,3.029315087981247e-07,0.5991589970892297,0.565105316179036,-0.03405368091019367,0.5492733824152306,0.5683002923904396,157617,70,1,7,0.73145324,1,1,2
original,66,1,1,1,True,True,both_correct,0.24691020382546425,7.786363191278409e-05,0.5624634167476311,0.6102560245588731,0.04779260781124195,0.5698036696210802,0.5432117757143495,146444,87,0,11,0.8502561,0,1,2
original,67,1,1,1,True,True,both_correct,0.1923321311647661,0.0007077889052581352,0.5365065490814026,0.6289282762107073,0.09242172712930474,0.5847876149239782,0.5331628982846246,149025,0,0,0,0.0,1,0,2
original,68,1,0,1,False,True,c_only,0.9564251640367109,1.1666132762429256e-05,0.746559399137411,0.594523587865537,-0.15203581127187393,0.4739945765939608,0.5518253995707362,93227,8,1,0,0.71168923,0,1,2
original,69,1,1,1,True,True,both_correct,0.3600199206238902,9.572405783242386e-07,0.6050777808632035,0.5742572755091295,-0.03082050535407399,0.5460319541512269,0.5631229587377465,155520,96,0,17,0.77182996,1,1,2
original,70,1,1,1,True,True,both_correct,0.5628423807626473,2.6518355595116144e-06,0.6626915533518828,0.5824536858387529,-0.08023786751312989,0.5154620720256511,0.5585262359493681,43295,97,0,16,0.74107796,0,1,2
original,71,1,1,1,True,True,both_correct,0.490116466455466,0.02366573974351606,0.6438498214724718,0.6595544918967877,0.015704670424315892,0.5252663448706445,0.5170816472486618,75370,0,0,0,0.0,0,0,2
original,72,0,0,0,True,True,both_correct,0.5541376632830312,0.02772470468368949,0.6605175460099483,0.6609737460466268,0.0004562000366785668,0.48341609064582763,0.4836517024970688,391,34,0,4,0.0,0,0,3
original,73,0,1,0,False,True,c_only,1.013148733364048,5.90074006556311e-07,0.7571280581815807,0.5703955712055138,-0.18673248697606692,0.5309885317056312,0.4346982226400886,157712,0,0,0,0.0,0,0,3
original,74,0,0,0,True,True,both_correct,0.055469553509509065,2.063083037761225e-11,0.42610908471288456,0.4929948344107136,0.06688574969782907,0.3469548990022555,0.38920557582913107,38035,32,0,4,0.81451374,0,0,3
original,75,0,0,0,True,True,both_correct,0.4643830440275154,9.508616116749823e-12,0.636768089964331,0.48749690099116616,-0.14927118897316483,0.4710006574622124,0.38583822048643124,5156,75,1,7,0.68907106,0,0,3
original,76,0,1,0,False,True,c_only,1.4478370274990784,5.2432280740741917e-11,0.8318783245466553,0.49967877236328967,-0.33219955218336567,0.5647689870244784,0.3932744745805052,36797,97,0,16,0.8587461,1,0,3
original,77,0,0,0,True,True,both_correct,0.06441754109136381,5.301536987204101e-12,0.4380448952724806,0.48338190761072597,0.045337012338245386,0.3547031885692206,0.38330574183634636,90894,95,0,14,0.7884066,0,0,3
original,78,0,0,0,True,True,both_correct,0.18076441717395783,1.8247692079542776e-08,0.5302997356365166,0.5432147620381091,0.012915026401592589,0.4115714297689673,0.4191221365470422,153214,54,0,6,0.7549532,0,0,3
original,79,0,0,0,True,True,both_correct,0.12235754988087669,1.167699715380972e-09,0.49314758782660684,0.5224193195822175,0.029271731755610708,0.3892988696381763,0.406916048739552,52895,68,0,10,0.76209867,0,0,3
original,80,0,0,0,True,True,both_correct,0.28931792220821223,7.453950316490262e-06,0.5798202637691094,0.5908547961986308,0.011034532429521349,0.440000990368178,0.4461463496620011,129695,18,0,2,0.0,0,0,3
original,81,0,0,1,True,False,b_only,0.35607003644870966,8.32011073265366,0.6037631357611435,0.7722407283348298,0.16847759257368633,0.4532497355565805,0.5380232566953265,43548,0,0,0,0.0,0,0,3
original,82,0,0,0,True,True,both_correct,0.23565625044233396,2.323075065673646e-11,0.5574921750672539,0.49384150523483983,-0.06365066983241408,0.4273566460965843,0.3897224987849432,142885,52,0,6,0.7788343,1,0,3
original,83,0,0,0,True,True,both_correct,0.15059747231262638,2.3512303215539208e-12,0.5125280216441449,0.47770011484496955,-0.03482790679917536,0.4010205697725038,0.37979183968291375,138202,35,4,1,0.72166747,0,0,3
original,84,1,0,0,False,False,both_wrong,2.205473228861255,12.939849392957427,0.9501261567094468,0.8186558997171097,-0.13147025699233705,0.38669223655703605,0.44102403683886177,105152,81,11,4,0.79880834,0,0,3
original,85,1,0,0,False,False,both_wrong,0.7859607251657135,19.794076445250962,0.7129642746146209,0.8907630609440164,0.1777987863293955,0.4901889869343859,0.410342516910202,63362,92,9,8,0.7555328,0,0,3
original,86,1,1,0,True,False,b_only,0.609795080540262,24.470738530182572,0.6740887974964586,0.9421548580068118,0.2680660605103532,0.5096205766506599,0.38978699411192597,91936,66,0,7,0.8102784,0,0,3
original,87,1,0,0,False,False,both_wrong,1.5033578411461903,6.420687662274565,0.8408865871302453,0.7536600331309015,-0.08722655399934387,0.43132794405505076,0.47064083552559693,160075,75,18,0,0.78173006,0,0,3
original,88,1,0,0,False,False,both_wrong,2.7922062154647196,13.584411927403734,1.0391797122045503,0.825272269634981,-0.21390744256956928,0.35374473546804824,0.438115690625386,39187,88,18,0,0.80309296,0,0,3
original,89,1,0,0,False,False,both_wrong,1.2210233572011964,16.94210819816367,0.7940016164936232,0.8602923327258002,0.06629071623217697,0.45203231131547533,0.4230383962723898,69878,81,15,2,0.72054636,0,0,3
original,90,1,0,1,False,True,c_only,1.0423930345131849,0.004304837189168825,0.7624804129613414,0.6445169515830672,-0.11796346137827418,0.4665078586008215,0.5249160407381085,66223,84,17,1,0.0,0,0,3
original,91,1,0,0,False,False,both_wrong,1.076909478869055,26.01770329475905,0.7687207513933131,0.9595400985070577,0.1908193471137446,0.4636057561504626,0.3830690194839363,85735,56,0,6,0.72949165,0,0,3
original,92,1,0,0,False,False,both_wrong,1.5672420214060847,8.671395074929825,0.8511515696058467,0.77570830644879,-0.07544326315705674,0.42692301719541,0.4603775770797101,52116,88,17,0,0.7600435,0,0,3
original,93,1,1,1,True,True,both_correct,0.08489769498958746,0.0025295305948346987,0.4609405132728088,0.6398943606921716,0.17895384741936282,0.6306901939776851,0.5273481297920541,13075,52,4,3,0.8088962,0,1,3
original,94,1,0,0,False,False,both_wrong,0.7511225267124083,8.917986368421413,0.7056761574090689,0.7781484603228526,0.0724723029137837,0.49377459200778423,0.459255554462129,10743,73,9,8,0.7924372,1,0,3
original,95,1,0,0,False,False,both_wrong,2.753884506033599,12.833069611279166,1.0333557665705868,0.8175631313636286,-0.21579263520695824,0.35581093645665535,0.44150623736819833,101405,91,12,6,0.80672175,0,0,3
original,96,0,0,0,True,True,both_correct,0.04939930073178514,0.004977580240834543,0.4170728595867403,0.6457842889911416,0.2287114294044013,0.3410270942985894,0.4757487836290383,35526,0,0,0,0.0,0,0,4
original,97,0,0,1,True,False,b_only,0.08973698319642426,6.696661778344578,0.4656807015987633,0.756342819445965,0.29066211784720175,0.372292321889049,0.530620101099218,72250,12,1,1,0.68184054,1,0,4
original,98,0,0,0,True,True,both_correct,0.04939930073178514,0.004977580240834543,0.4170728595867403,0.6457842889911416,0.2287114294044013,0.3410270942985894,0.4757487836290383,16890,0,0,0,0.0,0,0,4
original,99,0,0,1,True,False,b_only,0.284634683441027,3.8420642982955138,0.5779983400525369,0.7287462885595225,0.15074794850698559,0.43897978489451966,0.5174864562068917,70226,72,9,3,0.8323889,1,0,4
original,100,0,0,1,True,False,b_only,0.367585407780816,1.6546902015210168,0.6075684172208429,0.7064453335526071,0.09887691633176421,0.455326320699706,0.5066050615997068,31905,0,0,0,0.0,0,0,4
original,101,0,0,0,True,True,both_correct,0.04939930073178514,0.004977580240834543,0.4170728595867403,0.6457842889911416,0.2287114294044013,0.3410270942985894,0.4757487836290383,131020,0,0,0,0.0,0,0,4
original,102,0,0,1,True,False,b_only,0.17819048223121725,6.564548938737435,0.5288772982660542,0.7550578651716718,0.2261805669056176,0.4107338314064447,0.5300165817274995,142710,49,2,4,0.7826028,0,0,4
original,103,0,0,0,True,True,both_correct,0.2078819385172813,0.15773952755634094,0.5444152675862479,0.6770967289872717,0.13268146140102377,0.4198190652278325,0.49191002400522943,3305,88,5,7,0.5816858,0,0,4
original,104,0,1,1,False,False,both_wrong,2.187202047812925,10.262014038954598,0.9473444548053587,0.79153631653943,-0.15580813826592865,0.6122306034377949,0.5468519186593588,114366,81,1,9,0.7731701,1,0,4
original,105,0,1,1,False,False,both_wrong,1.5160635148394546,9.18781685986009,0.8429362921479533,0.7808242924736828,-0.0621119996742705,0.5695552455478647,0.5419716936287329,152045,81,0,13,0.76383173,0,1,4
original,106,0,0,1,True,False,b_only,0.23588720649512693,12.485636676997041,0.5575959507009252,0.8140140804533441,0.25641812975241896,0.42741606944010235,0.5569240506719867,35118,10,0,1,0.71903926,1,1,4
original,107,0,1,1,False,False,both_wrong,1.8753572066332065,9.14754358235527,0.8995320958006231,0.7804245339539585,-0.1191075618466646,0.5932400600952966,0.5417885563080729,126729,53,0,6,0.7288637,1,1,4
original,108,1,1,1,True,True,both_correct,0.31693294377112324,0.01831696601873323,0.5901543854836018,0.6572674236143089,0.06711303813070713,0.5542417112544011,0.5182656016597529,72787,83,8,6,0.7540509,0,1,4
original,109,1,0,1,False,True,c_only,1.0915362058209348,6.178823194910254e-05,0.7713414767441243,0.608323448064856,-0.1630180286792683,0.4623923634714996,0.5442625890849254,76523,0,0,0,0.0,1,0,4
original,110,1,0,1,False,True,c_only,1.3676024315683375,0.0006305100621897385,0.8186958856417139,0.6279399091669897,-0.1907559764747242,0.44100640243754236,0.5336901194233024,83764,88,2,14,0.84843963,1,0,4
original,111,1,0,1,False,True,c_only,1.2196110436959822,0.007069216581164302,0.7937591883693079,0.6488554587658383,-0.14490372960346964,0.45214190994519576,0.522643621742492,60927,73,4,7,0.7818512,1,0,4
original,112,1,0,0,False,False,both_wrong,2.802057770398962,6.950575213756381,1.0406775320251376,0.75881596548802,-0.2818615665371176,0.35321528620062254,0.4682204881486084,129815,75,7,4,0.8119136,1,0,4
original,113,1,1,0,True,False,b_only,0.39227611825043157,8.167699805737666,0.6154616226719788,0.7707393732710985,0.15527775059911975,0.5403913808098487,0.46267085535149705,52586,86,16,2,0.696929,1,0,4
original,114,1,0,1,False,True,c_only,3.6268098634261126,0.0007549954985716966,1.1676061431755598,0.6294807306136171,-0.5381254125619427,0.31111080528266183,0.5328684314412406,59630,91,0,11,0.0,0,0,4
original,115,1,0,1,False,True,c_only,2.00572951998966,0.1229603858694128,0.919614698627843,0.6746951726680084,-0.24491952595983457,0.3986726206031744,0.5093116490585446,122038,77,4,7,0.84078264,1,0,4
original,116,1,1,1,True,True,both_correct,0.1958986384607338,0.0021688926076007826,0.5383624145928957,0.6385621775536553,0.10019976296075961,0.5837033342086946,0.5280511222320614,61942,55,0,6,0.74022824,1,1,4
original,117,1,0,1,False,True,c_only,1.4931055808622766,0.008719411550508564,0.8392295697233654,0.6506988997288551,-0.1885306699945103,0.43204325444363695,0.5216810465789469,134547,16,0,2,0.6418138,0,0,4
original,118,1,1,1,True,True,both_correct,0.05391206254232887,0.0015496633364380907,0.42387158410148434,0.635658218515758,0.21178663441427364,0.6545079257358303,0.5295867897395203,140036,83,0,9,0.0,0,1,4
original,119,1,0,0,False,False,both_wrong,0.883917866377496,2.5285888341085365,0.7326425062672919,0.7157935030146213,-0.01684900325267058,0.4806372236290917,0.48880409034934585,82100,29,3,0,0.81559134,1,0,4
original,120,0,0,1,True,False,b_only,0.07297534824624327,11.223443990981083,0.44824724936155685,0.8012047862682361,0.35295753690667925,0.36125326521607626,0.5512120552768578,612,36,0,4,0.7413971,1,1,5
original,121,0,0,0,True,True,both_correct,0.07062381388787821,0.03897483486537247,0.4455458946087908,0.6640460453889878,0.21850015078019702,0.35952545101940864,0.48523564461384905,31802,33,0,4,0.81494933,0,1,5
original,122,0,1,1,False,False,both_wrong,4.992563017593071,13.986311801851766,1.3880641156727527,0.8294150982385353,-0.5586490174342174,0.7504420473651714,0.5636955930798392,81370,92,14,3,0.806313,1,1,5
original,123,0,0,1,True,False,b_only,0.6186474273006567,20.06540423824734,0.6761798204213723,0.8936964438927231,0.2175166234713508,0.49144393830766175,0.590859411112592,96502,88,14,0,0.7233536,1,1,5
original,124,0,1,1,False,False,both_wrong,1.2468228896067342,15.26660084314039,0.7984138008612682,0.8427012393016241,0.044287438440355875,0.5499577451058353,0.5694540563912096,119911,78,4,5,0.7266585,0,1,5
original,125,0,0,1,True,False,b_only,0.013820220236409957,1.528914114353915,0.3286458535111533,0.7049806410717252,0.3763347875605719,0.2801020790712742,0.5058818602388208,88483,86,7,9,0.81033397,1,0,5
original,126,0,1,1,False,False,both_wrong,6.853604800269213,11.814641718626255,1.7122214635780684,0.807188098199526,-0.9050333653785424,0.819535548206636,0.5538892762300605,132456,90,0,10,0.74522114,1,1,5
original,127,0,1,1,False,False,both_wrong,3.1407419361939954,8.260695524280406,1.0923814149390099,0.7716552232621529,-0.320726191676857,0.6645832246655393,0.5377526877666522,76865,73,0,8,0.73009485,0,1,5
original,128,0,1,1,False,False,both_wrong,2.7889689674698133,6.153213800595283,1.0386875826086384,0.7510648190718959,-0.28762276353674243,0.6460811334342108,0.5281361644743303,93577,87,13,4,0.7573592,1,1,5
original,129,0,1,1,False,False,both_wrong,4.724297726061234,15.244343997217676,1.3435967005683966,0.8424691171962746,-0.501127583372122,0.7390944202622164,0.5693541055603796,118004,0,0,0,0.0,0,0,5
original,130,0,1,1,False,False,both_wrong,0.9047563594556582,10.955379783909384,0.7366932088867095,0.7985013411444312,0.06180813225772164,0.5213057569566457,0.5499971402079097,130460,48,0,5,0.8262355,1,1,5
original,131,0,0,1,True,False,b_only,0.03506773818505485,6.001537688416664,0.3913902997245876,0.7495951879553341,0.3582048882307465,0.3238837834382262,0.5274421888797025,25957,76,16,0,0.72653216,0,0,5
original,132,1,1,1,True,True,both_correct,0.3335036229649275,6.596499775267407e-08,0.596052086819332,0.5531474642823494,-0.04290462253698257,0.550982579313846,0.575136736249413,39941,26,1,2,0.64595926,0,1,5
