model_id,target,head_kind,label_seed,label_budget_per_class,head_updates,split,classes,labeled_examples,selected_nodes_fingerprint,split_fingerprint,head_initialization_fingerprint,optimizer,learning_rate,weight_decay,training_loss,training_roc_auc,training_accuracy,training_macro_f1,roc_auc,accuracy,macro_f1
graphsage_pilot_v1,ukr_rus_suspended,linear,0,1,10,val,2,2,7c99d61e9eb10c63a19f4bcdb05d6e9b3a56a8705bfc738ad72bda57e541b60d,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.009697367437183857,1.0,1.0,1.0,0.5032322162416812,0.5395587844422788,0.5096400307882841
graphsage_pilot_v1,ukr_rus_suspended,linear,0,1,10,test,2,2,7c99d61e9eb10c63a19f4bcdb05d6e9b3a56a8705bfc738ad72bda57e541b60d,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.009697367437183857,1.0,1.0,1.0,0.5035536877871503,0.5357016300496102,0.5059738959776423
graphsage_pilot_v1,ukr_rus_suspended,linear,0,1,30,val,2,2,7c99d61e9eb10c63a19f4bcdb05d6e9b3a56a8705bfc738ad72bda57e541b60d,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.0009229599963873625,1.0,1.0,1.0,0.48236841389246254,0.5381412244174715,0.5096211313075903
graphsage_pilot_v1,ukr_rus_suspended,linear,0,1,30,test,2,2,7c99d61e9eb10c63a19f4bcdb05d6e9b3a56a8705bfc738ad72bda57e541b60d,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.0009229599963873625,1.0,1.0,1.0,0.48567893920335814,0.5340184266477676,0.5058292211583123
graphsage_pilot_v1,ukr_rus_suspended,linear,0,1,100,val,2,2,7c99d61e9eb10c63a19f4bcdb05d6e9b3a56a8705bfc738ad72bda57e541b60d,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.00044540586532093585,1.0,1.0,1.0,0.4733171663826483,0.5382298219190219,0.5098262973372836
graphsage_pilot_v1,ukr_rus_suspended,linear,0,1,100,test,2,2,7c99d61e9eb10c63a19f4bcdb05d6e9b3a56a8705bfc738ad72bda57e541b60d,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.00044540586532093585,1.0,1.0,1.0,0.47740498727950076,0.5337526576895819,0.5057466671408803
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,0,val,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.7145601511001587,0.565,0.4,0.34065934065934067,0.5325923513097551,0.4827677859484363,0.48223813785747477
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,0,test,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.7145601511001587,0.565,0.4,0.34065934065934067,0.5287098755038775,0.48290219702338766,0.48259062401262615
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,1,val,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6417042016983032,0.7850000000000001,0.6,0.5604395604395604,0.5653513153513154,0.5465579870647648,0.5052054660759988
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,1,test,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6417042016983032,0.7850000000000001,0.6,0.5604395604395604,0.5579444177401925,0.5490786676116229,0.5078263396194866
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,3,val,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5910645723342896,0.805,0.6,0.5604395604395604,0.5732864135413874,0.5452290245415079,0.5115450055830791
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,3,test,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5910645723342896,0.805,0.6,0.5604395604395604,0.5670234739163201,0.5422572643515238,0.50838414584678
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,10,val,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.4927314221858978,0.8350000000000001,0.8,0.8,0.5987839988226311,0.5635687073624523,0.5634966685546301
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,10,test,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.4927314221858978,0.8350000000000001,0.8,0.8,0.5934409230275701,0.5548369950389794,0.5548239946179743
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,30,val,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.4436916410923004,0.865,0.8,0.8,0.594999440711243,0.5448746345353062,0.5422293924125576
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,30,test,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.4436916410923004,0.865,0.8,0.8,0.5870028705534366,0.5374734231041814,0.5350377003561813
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,100,val,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.4053322672843933,0.895,0.85,0.849624060150376,0.5700989661294857,0.5297244617701781,0.5228889166659659
graphsage_pilot_v1,ukr_rus_suspended,linear,0,10,100,test,2,20,e5a82878379041fa98c0278a2e88145c8947d0c76c48e42e2c7c3a50b79d1cad,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.4053322672843933,0.895,0.85,0.849624060150376,0.5633468836866977,0.5211729270021261,0.5144628060533982
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,0,val,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6860650777816772,0.58235,0.525,0.5174603174603174,0.5325923513097551,0.4827677859484363,0.48223813785747477
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,0,test,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6860650777816772,0.58235,0.525,0.5174603174603174,0.5287098755038775,0.48290219702338766,0.48259062401262615
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,1,val,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.7004208564758301,0.59465,0.58,0.58,0.5655425959656208,0.5681757774430761,0.5634772297156485
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,1,test,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.7004208564758301,0.59465,0.58,0.58,0.5634058266948222,0.5713146704464919,0.5659666726619499
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,3,val,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6744402050971985,0.6204500000000001,0.6,0.5980303487086724,0.5896502891867001,0.5519624346593426,0.5519134602888176
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,3,test,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6744402050971985,0.6204500000000001,0.6,0.5980303487086724,0.5858764577702449,0.5506732813607371,0.5505025400535307
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,10,val,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6591499447822571,0.6414500000000001,0.605,0.6049111049986247,0.5964123443358522,0.5776557101089749,0.5752582043826096
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,10,test,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6591499447822571,0.6414500000000001,0.605,0.6049111049986247,0.5929610986436484,0.5753012048192772,0.5719417494896968
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,30,val,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6565898060798645,0.64365,0.6,0.5996396757081373,0.5939860152724746,0.5662266324089661,0.5654699658095055
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,30,test,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6565898060798645,0.64365,0.6,0.5996396757081373,0.5925481117078372,0.5659992912827781,0.5647819241131935
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,100,val,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6510184407234192,0.6494500000000001,0.6,0.5907928388746804,0.5937901838037052,0.5433684770089483,0.5417197398037656
graphsage_pilot_v1,ukr_rus_suspended,linear,0,100,100,test,2,200,0e6e836a2d142a85ab039b2a0676f9ba6b8c674a523a6ccbb1030280fce6a8bd,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6510184407234192,0.6494500000000001,0.6,0.5907928388746804,0.5949225534535586,0.5392452161587526,0.5377917292282122
graphsage_pilot_v1,ukr_rus_suspended,linear,1,0,0,val,2,0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,none,0.0,0.0,nan,nan,nan,nan,0.5941184563939055,0.5338885443430496,0.5314153473207582
graphsage_pilot_v1,ukr_rus_suspended,linear,1,0,0,test,2,0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,none,0.0,0.0,nan,nan,nan,nan,0.5937891466145748,0.5318036853295535,0.5301927108217515
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,0,val,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6732287406921387,1.0,0.5,0.3333333333333333,0.5941184563939055,0.5338885443430496,0.5314153473207582
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,0,test,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6732287406921387,1.0,0.5,0.3333333333333333,0.5937891466145748,0.5318036853295535,0.5301927108217515
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,1,val,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.621277928352356,1.0,1.0,1.0,0.5743662364292071,0.5655178523965624,0.5642409084688316
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,1,test,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.621277928352356,1.0,1.0,1.0,0.5692201862534743,0.560772501771793,0.5590962925390954
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,3,val,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.5225647687911987,1.0,1.0,1.0,0.5779175431483717,0.5653406573934615,0.5653396713619445
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,3,test,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.5225647687911987,1.0,1.0,1.0,0.5741687942530793,0.5578490432317506,0.5577982322936141
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,10,val,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.2785934507846832,1.0,1.0,1.0,0.5781596228766404,0.5656064498981129,0.5656047995584786
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,10,test,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.2785934507846832,1.0,1.0,1.0,0.5728917118220059,0.5580262225372077,0.5579702693382402
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,30,val,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.06189172714948654,1.0,1.0,1.0,0.5783180665834712,0.565429254895012,0.5654265805208242
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,30,test,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.06189172714948654,1.0,1.0,1.0,0.5737928516955327,0.5581148121899362,0.5580561957075036
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,100,val,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.012251964770257473,1.0,1.0,1.0,0.5785049249893753,0.5653406573934615,0.5653373785654817
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,100,test,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.012251964770257473,1.0,1.0,1.0,0.5735605525734974,0.5581148121899362,0.5580561957075036
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,0,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6687176823616028,0.6849999999999999,0.65,0.6266666666666667,0.5941184563939055,0.5338885443430496,0.5314153473207582
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,0,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6687176823616028,0.6849999999999999,0.65,0.6266666666666667,0.5937891466145748,0.5318036853295535,0.5301927108217515
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,1,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6148338913917542,0.755,0.65,0.6266666666666667,0.5640589209258323,0.5190041640825729,0.518682026992068
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,1,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6148338913917542,0.755,0.65,0.6266666666666667,0.557520979916416,0.5117824238128986,0.5114350306121552
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,3,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.5424774885177612,0.835,0.75,0.7333333333333334,0.5964556015743963,0.560379197306636,0.5603381943961654
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,3,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.5424774885177612,0.835,0.75,0.7333333333333334,0.5877055239470681,0.5545712260807938,0.5544476369014535
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,10,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.46675363183021545,0.855,0.7,0.696969696969697,0.5970378858151698,0.548152742092673,0.5474867792248466
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,10,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.46675363183021545,0.855,0.7,0.696969696969697,0.5853733359453052,0.5416371367824239,0.5410492484864806
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,30,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.4556778073310852,0.855,0.7,0.7,0.562443608802504,0.5589616372818287,0.5589234661092566
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,30,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.4556778073310852,0.855,0.7,0.7,0.5533333251870002,0.54987597448618,0.5497360353004803
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,100,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.44245558977127075,0.8649999999999999,0.7,0.7,0.5613231980819388,0.5588730397802782,0.5586129258049555
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,100,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.44245558977127075,0.8649999999999999,0.7,0.7,0.5527665976500745,0.5510276399716513,0.5505602921687311
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,0,val,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.693815290927887,0.5302,0.55,0.5349317899958661,0.5941184563939055,0.5338885443430496,0.5314153473207582
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,0,test,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.693815290927887,0.5302,0.55,0.5349317899958661,0.5937891466145748,0.5318036853295535,0.5301927108217515
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,1,val,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.7084525227546692,0.528,0.53,0.5242433444680635,0.546069119857028,0.5237884291662975,0.5070476941454336
