state,step,trial,action,validation_source,bce_before,bce_after,bce_delta,auc_before,auc_after,auc_delta_pp,first_order_bce_delta,update_norm,validation_gradient_update_cosine,preclip_norm
rank0_best,4000,0,B_task,B,0.16715295016765594,0.17184086665511134,0.004687916487455396,0.9632002804279327,0.9627209639549255,-0.04793164730072519,0.002436328947222864,0.05578288562082737,0.22531369733135598,0.23062889277935028
rank0_best,4000,0,momentum_only,A,0.0863202128559351,0.08633033968508243,1.0126829147333316e-05,0.9874890720844269,0.9872896511554717,-0.019942092895519625,-0.00031666919125105937,0.04257983946377303,-0.0666788102498779,0.0
rank0_best,4000,0,momentum_only,B,0.16715295016765594,0.16785478666424752,0.0007018364965915846,0.9632002804279327,0.9630358707904816,-0.01644096374511239,0.0005500859941455348,0.04257983946377303,0.06664678636217292,0.0
rank0_best,4000,1,A_task,A,0.0863202128559351,0.08798578865826132,0.0016655758023262218,0.9874890720844269,0.9869125442504881,-0.057652783393880025,-0.001611785489151466,0.055513736484945196,-0.2603111860106159,0.24108536541461945
rank0_best,4000,1,A_task,B,0.16715295016765594,0.17197443321347236,0.0048214830458164215,0.9632002804279327,0.9624245977401733,-0.07756826877594047,0.002691676372988119,0.055513736484945196,0.25013532469545235,0.24108536541461945
rank0_best,4000,1,B_task,A,0.0863202128559351,0.08717226199805735,0.000852049142122252,0.9874890720844269,0.9870138738155365,-0.047519826889041994,-0.0013720450888538196,0.0580594010475602,-0.21187605657327682,0.22232960164546967
rank0_best,4000,1,B_task,B,0.16715295016765594,0.1717601962387562,0.004607246071100274,0.9632002804279327,0.9626195964813233,-0.05806839466093727,0.0024139368521637113,0.0580594010475602,0.21448948130026593,0.22232960164546967
rank0_best,4000,2,A_task,A,0.0863202128559351,0.08609953299164773,-0.0002206798642873653,0.9874890720844269,0.9873718800544738,-0.011719202995308375,-0.0005933790947713579,0.04750872863402403,-0.11198113938809591,0.1125955581665039
rank0_best,4000,2,A_task,B,0.16715295016765594,0.16831832155585288,0.0011653713881969452,0.9632002804279327,0.9630848217010499,-0.011545872688278891,0.0008372372451270925,0.04750872863402403,0.09091337422174998,0.1125955581665039
rank0_best,4000,2,B_task,A,0.0863202128559351,0.08676992580294608,0.0004497129470109884,0.9874890720844269,0.9870896759033202,-0.0399396181106737,-0.0010658697352721358,0.05475929975182954,-0.17451481206852415,0.17434178292751312
rank0_best,4000,2,B_task,B,0.16715295016765594,0.1702842555940151,0.003131305426359171,0.9632002804279327,0.962639267683029,-0.056101274490372166,0.0018199088985927337,0.05475929975182954,0.17145273130836305,0.17434178292751312
rank0_best,4000,3,A_task,A,0.0863202128559351,0.08660820759832859,0.00028799474239349365,0.9874890720844269,0.9871662061214448,-0.0322865962982144,-0.0011654116712839471,0.051814344654811585,-0.2016579752960287,0.17703187465667725
rank0_best,4000,3,A_task,B,0.16715295016765594,0.16989615485072132,0.002743204683065381,0.9632002804279327,0.96272687458992,-0.04734058380126971,0.0017430845641845157,0.051814344654811585,0.17354859126590721,0.17703187465667725
rank0_best,4000,3,B_task,A,0.0863202128559351,0.0864576831459999,0.00013747029006480616,0.9874890720844269,0.9871870038509369,-0.03020682334899938,-0.0008009022172322759,0.05059908506471663,-0.14191322870295023,0.1343473196029663
rank0_best,4000,3,B_task,B,0.16715295016765594,0.1692117780447006,0.002058827877044672,0.9632002804279327,0.9629128742218017,-0.02874062061309912,0.001272225277967819,0.05059908506471663,0.12971016198948732,0.1343473196029663
rank0_best,4000,4,A_task,A,0.0863202128559351,0.08761656917631626,0.0012963563203811646,0.9874890720844269,0.9869678945541381,-0.052117753028879665,-0.0014168740107854847,0.05395682946935972,-0.23543491045825166,0.2198999673128128
rank0_best,4000,4,A_task,B,0.16715295016765594,0.17148963063955308,0.004336680471897142,0.9632002804279327,0.9625580401420594,-0.06422402858733411,0.0024909026193016973,0.05395682946935972,0.23815679231445025,0.2198999673128128
rank0_best,4000,4,B_task,A,0.0863202128559351,0.08655256368219852,0.00023235082626342496,0.9874890720844269,0.987143907546997,-0.03451645374299428,-0.0006676941207621253,0.051203263802019526,-0.1169138484431702,0.13462193310260773
rank0_best,4000,4,B_task,B,0.16715295016765594,0.1690024197101593,0.001849469542503368,0.9632002804279327,0.962784249305725,-0.04160311222076718,0.0012132241357544376,0.051203263802019526,0.12223513096229069,0.13462193310260773
rank0_best,4000,5,A_task,A,0.0863202128559351,0.08645507246255875,0.00013485960662365515,0.9874890720844269,0.9872109491825103,-0.027812290191664424,-0.0010742248878346187,0.05012325216352464,-0.19215072045829173,0.1577386111021042
rank0_best,4000,5,A_task,B,0.16715295016765594,0.16957584470510484,0.0024228945374488997,0.9632002804279327,0.9628533685207366,-0.03469119071961568,0.0015542585356012471,0.05012325216352464,0.1599693074714364,0.1577386111021042
rank0_best,4000,5,B_task,A,0.0863202128559351,0.08640430495142937,8.40920954942731e-05,0.9874890720844269,0.9872017998695374,-0.028727221488955568,-0.0008840096411849015,0.05093500660968499,-0.15560612350149264,0.13969773054122925
rank0_best,4000,5,B_task,B,0.16715295016765594,0.1690978854894638,0.0019449353218078669,0.9632002804279327,0.9629313397407531,-0.02689406871796418,0.001207425931259514,0.05093500660968499,0.12229164226048676,0.13969773054122925
rank0_best,4000,6,A_task,A,0.0863202128559351,0.08620712012052538,-0.00011309273540971443,0.9874890720844269,0.9872452347278594,-0.024383735656752226,-0.0010684881730300367,0.04925915229010247,-0.1944772633513729,0.1489834040403366
rank0_best,4000,6,A_task,B,0.16715295016765594,0.1694956436753273,0.002342693507671356,0.9632002804279327,0.9628651025295258,-0.033517789840686874,0.0015154710518319966,0.04925915229010247,0.15871331275981682,0.1489834040403366
rank0_best,4000,6,B_task,A,0.0863202128559351,0.08645695447921754,0.0001367416232824492,0.9874890720844269,0.987198942899704,-0.029012918472293148,-0.0011621318033969812,0.054054545446679515,-0.19275658155612074,0.192443385720253
rank0_best,4000,6,B_task,B,0.16715295016765594,0.17056311517953876,0.003410165011882821,0.9632002804279327,0.9629191064834596,-0.028117394447313426,0.0019113825576088281,0.054054545446679515,0.1824181488187941,0.192443385720253
rank0_best,4000,7,A_task,A,0.0863202128559351,0.08812495544552804,0.001804742589592942,0.9874890720844269,0.9868978557586671,-0.059121632575986904,-0.0016458477233902225,0.05600500898386499,-0.26348071223654596,0.25661227107048035
rank0_best,4000,7,A_task,B,0.16715295016765594,0.17215029224753384,0.004997342079877898,0.9632002804279327,0.9624129881858825,-0.07872922420502082,0.0027849561225406407,0.05600500898386499,0.25653352645992833,0.25661227107048035
rank0_best,4000,7,B_task,A,0.0863202128559351,0.08659384176135064,0.0002736289054155461,0.9874890720844269,0.9871512041091919,-0.03378679752350511,-0.0009019926514218283,0.052823289544299434,-0.15309591581715146,0.14905570447444916
rank0_best,4000,7,B_task,B,0.16715295016765594,0.16988657340407373,0.0027336232364177926,0.9632002804279327,0.9627803452014924,-0.041993522644034886,0.0016474813097719296,0.052823289544299434,0.16089690809094573,0.14905570447444916
rank0_final,10000,0,A_task,A,0.08890620432794094,0.08839402310550211,-0.0005121812224388317,0.9865880475044251,0.9868379905223846,0.024994301795955298,-0.0020694826646850298,0.0544343066994962,-0.17405763990545717,0.15954379737377167
rank0_final,10000,0,A_task,B,0.1769020117819309,0.17265024706721305,-0.0042517647147178594,0.9607913618087768,0.9614139502048491,0.06225883960723211,-0.006827850234362034,0.0544343066994962,-0.2726533628205501,0.15954379737377167
rank0_final,10000,0,B_task,A,0.08890620432794094,0.08987624794244768,0.0009700436145067409,0.9865880475044251,0.9863786008358002,-0.02094466686248797,0.0008277466116199,0.04898680266693278,0.07736104203372086,0.25221243500709534
rank0_final,10000,0,B_task,B,0.1769020117819309,0.17674486935138703,-0.00015714243054387733,0.9607913618087768,0.9606870722770692,-0.010428953170760202,-0.00022743711648469568,0.04898680266693278,-0.010092106252100903,0.25221243500709534
rank0_final,10000,0,momentum_only,A,0.08890620432794094,0.08900989592075347,0.00010369159281252427,0.9865880475044251,0.9865106055736542,-0.00774419307708607,-0.00030019364454531006,0.0502475315803361,-0.027352105018283092,0.0
rank0_final,10000,0,momentum_only,B,0.1769020117819309,0.17369403913617137,-0.0032079726457595326,0.9607913618087768,0.960920006752014,0.012864494323727715,-0.004989339475369528,0.0502475315803361,-0.21583799126380823,0.0
rank0_final,10000,1,A_task,A,0.08890620432794094,0.08826563842594622,-0.0006405659019947246,0.9865880475044251,0.9868082623481751,0.022021484375001066,-0.001839808326498009,0.052210024368683286,-0.16133280240780773,0.13966640830039978
rank0_final,10000,1,A_task,B,0.1769020117819309,0.17295076921582225,-0.003951242566108654,0.9607913618087768,0.9612971775531769,0.05058157444001177,-0.006157623166501793,0.052210024368683286,-0.25636502730096994,0.13966640830039978
rank0_final,10000,1,B_task,A,0.08890620432794094,0.08957145176827908,0.0006652474403381348,0.9865880475044251,0.9863907265663148,-0.019732093811031248,0.0005767046223254193,0.050900071129627925,0.05187272184149337,0.20046336948871613
rank0_final,10000,1,B_task,B,0.1769020117819309,0.17568527087569236,-0.0012167409062385504,0.9607913618087768,0.960770190000534,-0.0021171808242792522,-0.001434530265677864,0.050900071129627925,-0.061261960943685696,0.20046336948871613
rank0_final,10000,2,A_task,A,0.08890620432794094,0.08979573398828505,0.0008895296603441127,0.9865880475044251,0.9871435546875,0.05555071830749547,-0.004224267096855732,0.06235724770309406,-0.3101476007126475,0.29201918840408325
rank0_final,10000,2,A_task,B,0.1769020117819309,0.17218610867857936,-0.004715903103351543,0.9607913618087768,0.9618813197612761,0.10899579524993319,-0.010646978206659694,0.06235724770309406,-0.37114105231251276,0.29201918840408325
rank0_final,10000,2,B_task,A,0.08890620432794094,0.08965029492974282,0.000744090601801875,0.9865880475044251,0.9863625342845916,-0.022551321983343975,0.0006390715773102598,0.05065150207417081,0.05776451980625546,0.17725442349910736
rank0_final,10000,2,B_task,B,0.1769020117819309,0.17566964253783224,-0.0012323692440986689,0.9607913618087768,0.9605769116878509,-0.02144501209259131,-0.0015695159270351009,0.05065150207417081,-0.0673554847665699,0.17725442349910736
rank0_final,10000,3,A_task,A,0.08890620432794094,0.08890093490481375,-5.269423127188255e-06,0.9865880475044251,0.9870250077247619,0.04369602203367906,-0.0033038302010766404,0.05912111154901975,-0.25584628883556304,0.24399125576019287
rank0_final,10000,3,A_task,B,0.1769020117819309,0.1722645990550518,-0.00463741272687912,0.9607913618087768,0.9616386632919313,0.08473014831544834,-0.009088920165094157,0.05912111154901975,-0.33417139058006123,0.24399125576019287
rank0_final,10000,3,B_task,A,0.08890620432794094,0.08910264521837233,0.00019644089043138746,0.9865880475044251,0.9864914300441742,-0.0096617460250914,4.512204991424429e-05,0.05142558637735359,0.004017108507795422,0.1518421620130539
rank0_final,10000,3,B_task,B,0.1769020117819309,0.17447560355067257,-0.002426408231258337,0.9607913618087768,0.9609818525314331,0.01904907226563113,-0.003065189728349509,0.05142558637735359,-0.12956201002735754,0.1518421620130539
rank0_final,10000,4,A_task,A,0.08890620432794094,0.08831282481551171,-0.000593379512429229,0.9865880475044251,0.986808755159378,0.02207076549529674,-0.0018735614356735373,0.05308219765150114,-0.16159318367041975,0.15107791125774384
rank0_final,10000,4,A_task,B,0.1769020117819309,0.1727909959852696,-0.004111015796661316,0.9607913618087768,0.9613857409954071,0.059437918663030054,-0.006309565405851295,0.05308219765150114,-0.25837477999488023,0.15107791125774384
rank0_final,10000,4,B_task,A,0.08890620432794094,0.08910468108952048,0.00019847676157953853,0.9865880475044251,0.9864719707965851,-0.011607670783997381,-9.318074454881713e-05,0.05306223417730834,-0.008039788757488455,0.10484784841537476
rank0_final,10000,4,B_task,B,0.1769020117819309,0.1739876098930836,-0.002914401888847312,0.9607913618087768,0.9608754372596742,0.008407545089739177,-0.004222533666042671,0.05306223417730834,-0.17297652050633264,0.10484784841537476
rank0_final,10000,5,A_task,A,0.08890620432794094,0.08874384686350822,-0.00016235746443271637,0.9865880475044251,0.9870074853897095,0.04194378852844238,-0.0031399708999394803,0.05750334904978802,-0.24999796739915334,0.21688395738601685
rank0_final,10000,5,A_task,B,0.1769020117819309,0.1722259201109409,-0.004676091670990007,0.9607913618087768,0.961673819065094,0.08824572563171929,-0.008659341770476182,0.05750334904978802,-0.327334144778751,0.21688395738601685
rank0_final,10000,5,B_task,A,0.08890620432794094,0.08954631499946115,0.0006401106715202137,0.9865880475044251,0.9864157948493958,-0.017225265502929243,0.0005360835717733316,0.0506308547993684,0.04847538114738972,0.18169988691806793
rank0_final,10000,5,B_task,B,0.1769020117819309,0.17532698139548297,-0.0015750303864479342,0.9607913618087768,0.9608328018188478,0.004144001007100329,-0.0019460217199821716,0.0506308547993684,-0.08354721769302156,0.18169988691806793
rank0_final,10000,6,A_task,A,0.08890620432794094,0.08867985494434835,-0.00022634938359258894,0.9865880475044251,0.987045716047287,0.045766854286188874,-0.0034737036994620255,0.05800528697456297,-0.27417584146036034,0.2370372861623764
rank0_final,10000,6,A_task,B,0.1769020117819309,0.17224022299051286,-0.004661788791418042,0.9607913618087768,0.9616448941230775,0.08535323143007423,-0.008511185395988418,0.05800528697456297,-0.3189495831266237,0.2370372861623764
rank0_final,10000,6,B_task,A,0.08890620432794094,0.08969031684100627,0.0007841125130653298,0.9865880475044251,0.9864201817512512,-0.01678657531738459,0.0006652450827142189,0.04988138663960582,0.06105864310949729,0.2583134174346924
rank0_final,10000,6,B_task,B,0.1769020117819309,0.17643887624144552,-0.0004631355404853821,0.9607913618087768,0.9608702971935271,0.00789353847503449,-0.0005522189616266836,0.04988138663960582,-0.024064251902951885,0.2583134174346924
rank0_final,10000,7,A_task,A,0.08890620432794094,0.08825250789523126,-0.0006536964327096828,0.9865880475044251,0.9868373312950134,0.024928379058830608,-0.00191589540593079,0.053519374660360594,-0.16389464326339193,0.15473873913288116
rank0_final,10000,7,A_task,B,0.1769020117819309,0.17285564616322519,-0.004046365618705722,0.9607913618087768,0.961358563899994,0.056720209121718934,-0.006296476436722912,0.053519374660360594,-0.2557326152812442,0.15473873913288116
rank0_final,10000,7,B_task,A,0.08890620432794094,0.08920018970966338,0.00029398538172244193,0.9865880475044251,0.9864732310771942,-0.011481642723087937,0.00018576417801679054,0.051073371474570924,0.016652193017450273,0.1679244041442871
rank0_final,10000,7,B_task,B,0.1769020117819309,0.1749380484223366,-0.001963963359594312,0.9607913618087768,0.9608393888473512,0.004802703857442747,-0.0024078196601882242,0.051073371474570924,-0.1024776119697841,0.1679244041442871
rank1_best,4000,0,A_task,A,0.0837991587817669,0.08525280058383944,0.001453641802072539,0.9884280900955199,0.9878133924007415,-0.061469769477839886,-0.003219122268085515,0.060389121733502985,-0.33453600628814956,0.2974576950073242
rank1_best,4000,0,A_task,B,0.16668620854616167,0.1728961080312729,0.00620989948511122,0.9632539179325104,0.9623729660511017,-0.0880951881408687,0.00278072175268532,0.060389121733502985,0.29369494398391793,0.2974576950073242
rank1_best,4000,0,B_task,A,0.0837991587817669,0.08336041904985907,-0.00043873973190783344,0.9884280900955199,0.9881461956501006,-0.02818944454192618,-0.002307175059411841,0.05696793669609734,-0.25416407644137307,0.2333175092935562
rank1_best,4000,0,B_task,B,0.16668620854616167,0.17169368341565136,0.0050074748694896865,0.9632539179325104,0.9628455269336701,-0.0408390998840269,0.0021785245013599902,0.05696793669609734,0.2439100009773933,0.2333175092935562
rank1_best,4000,0,A_with_rank,A,0.0837991587817669,0.08512139059603215,0.0013222318142652456,0.9884280900955199,0.98784042429924,-0.058766579627989035,-0.003210947845652469,0.06063405445009687,-0.33233857341968975,0.29667118191719055
rank1_best,4000,0,A_with_rank,B,0.16668620854616167,0.1728135861456394,0.006127377599477735,0.9632539179325104,0.9623941464424134,-0.08597714900969722,0.002750842007087957,0.06063405445009687,0.2893654581212062,0.29667118191719055
rank1_best,4000,0,momentum_only,A,0.0837991587817669,0.08332748487591743,-0.00047167390584947066,0.9884280900955199,0.9882963271141051,-0.013176298141481801,-0.0008220596292118687,0.04329525303952944,-0.11915908173365523,0.0
rank1_best,4000,0,momentum_only,B,0.16668620854616167,0.1676622740924358,0.0009760655462741352,0.9632539179325104,0.9631226649284362,-0.013125300407412777,0.0006830505799264202,0.04329525303952944,0.1006260051544739,0.0
rank1_best,4000,1,A_task,A,0.0837991587817669,0.08486922420561313,0.001070065423846231,0.9884280900955199,0.9878802304267883,-0.05478596687316095,-0.003197160708189664,0.05769634778488103,-0.34776050136507564,0.28654223680496216
rank1_best,4000,1,A_task,B,0.16668620854616167,0.17269216477870938,0.00600595623254771,0.9632539179325104,0.9624028999805452,-0.08510179519651828,0.002728431145318972,0.05769634778488103,0.30162152046931595,0.28654223680496216
rank1_best,4000,1,B_task,A,0.0837991587817669,0.08354595713317393,-0.00025320164859296557,0.9884280900955199,0.9880826134681702,-0.034547662734973894,-0.002376162137221166,0.058610069270928426,-0.2544297820385578,0.22486096620559692
rank1_best,4000,1,B_task,B,0.16668620854616167,0.17158836349844936,0.004902154952287685,0.9632539179325104,0.9627422192096711,-0.05116987228392933,0.0021553371774035235,0.058610069270928426,0.2345528070744105,0.22486096620559692
rank1_best,4000,1,A_with_rank,A,0.0837991587817669,0.08464268520474433,0.0008435264229774281,0.9884280900955199,0.9879259202480315,-0.050216984748840954,-0.003170883673698102,0.05833647541703727,-0.34111768272620824,0.28904420137405396
rank1_best,4000,1,A_with_rank,B,0.16668620854616167,0.1727238863706589,0.0060376778244972396,0.9632539179325104,0.962455146074295,-0.0798771858215308,0.0027172216754573035,0.05833647541703727,0.2970862373752034,0.28904420137405396
rank1_best,4000,2,A_task,A,0.0837991587817669,0.08325317651033401,-0.0005459822714328905,0.9884280900955199,0.9882294139862061,-0.0198676109313789,-0.0015270290234575845,0.04927179784209018,-0.19449703786183187,0.1248638704419136
rank1_best,4000,2,A_task,B,0.16668620854616167,0.16899381354451182,0.0023076049983501434,0.9632539179325104,0.9629928994178771,-0.026101851463322667,0.0013424631298204267,0.04927179784209018,0.17378072590911225,0.1248638704419136
rank1_best,4000,2,B_task,A,0.0837991587817669,0.08337914310395719,-0.00042001567780970694,0.9884280900955199,0.9881263735294342,-0.030171656608568576,-0.002009570903927829,0.055253411457813664,-0.22824871743360314,0.1841345578432083
rank1_best,4000,2,B_task,B,0.16668620854616167,0.17028407752513888,0.003597868978977209,0.9632539179325104,0.9627505583763123,-0.05033595561980686,0.0017390706164573662,0.055253411457813664,0.20075009952129633,0.1841345578432083
rank1_best,4000,2,A_with_rank,A,0.0837991587817669,0.0831189539283514,-0.0006802048534154947,0.9884280900955199,0.9882979540824891,-0.013013601303080158,-0.0014051283878109137,0.049779168158101794,-0.1771464616596625,0.14142078161239624
rank1_best,4000,2,A_with_rank,B,0.16668620854616167,0.16887926831841468,0.0021930597722530087,0.9632539179325104,0.9630784893035889,-0.017542862892150346,0.0012579891877677204,0.049779168158101794,0.16118585335505478,0.14142078161239624
rank1_best,4000,3,A_task,A,0.0837991587817669,0.08381369151175022,1.4532729983321446e-05,0.9884280900955199,0.9880538713932038,-0.03742187023161314,-0.0024257382280262053,0.05347426151684635,-0.28468412236099155,0.2112666368484497
rank1_best,4000,3,A_task,B,0.16668620854616167,0.17064326703548433,0.003957058489322651,0.9632539179325104,0.9626667335033418,-0.05871844291686079,0.0020221748858016953,0.05347426151684635,0.24119681361357231,0.2112666368484497
rank1_best,4000,3,B_task,A,0.0837991587817669,0.08322542980313302,-0.0005737289786338778,0.9884280900955199,0.9882054653167723,-0.022262477874757103,-0.0015896414758063222,0.05118578996392672,-0.19490091791046532,0.13644999265670776
rank1_best,4000,3,B_task,B,0.16668620854616167,0.16922196969389916,0.0025357611477374864,0.9632539179325104,0.9629751844406128,-0.02787334918975537,0.001360605438669745,0.05118578996392672,0.16954322571470118,0.13644999265670776
