protocol,model_id,target,invocation_id,legacy_test_only,sources,holdout,seed,flags,checkpoint,checkpoint_sha256,checkpoint_step,training_steps,training_revision,evaluation_revision,fingerprint,roc_auc,accuracy,loss,episodes,seconds,arm,rung,training_seed
nmi_fixed_nm_v1,nmi_baseline_r2_s0,covid_political,1788930838379443629_2097125,True,"ukr_rus,covid",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r2_s0_20260904_023439_034/checkpoint/state_dict_10000.ckpt,ef1cd5106731d5d37749baa6e838fcd7a5ae7d133566bd1f3d2c5fd07f0c43a6,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,0.8351834904188398,0.15055338541666666,2.725057227537036,512,9.0070481300354,baseline,2,0
nmi_fixed_nm_v1,nmi_baseline_r2_s0,cp_hk,1788930838379443629_2097125,True,"ukr_rus,covid",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r2_s0_20260904_023439_034/checkpoint/state_dict_10000.ckpt,ef1cd5106731d5d37749baa6e838fcd7a5ae7d133566bd1f3d2c5fd07f0c43a6,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,0.7088868745442093,0.114306640625,3.146599138621241,512,17.559812784194946,baseline,2,0
nmi_fixed_nm_v1,nmi_baseline_r2_s0,election2020,1788930838379443629_2097125,True,"ukr_rus,covid",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r2_s0_20260904_023439_034/checkpoint/state_dict_10000.ckpt,ef1cd5106731d5d37749baa6e838fcd7a5ae7d133566bd1f3d2c5fd07f0c43a6,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,0.837047560324614,0.14181315104166667,2.5730501683428884,512,18.882531881332397,baseline,2,0
nmi_fixed_nm_v1,nmi_baseline_r2_s0,facebook_page_reference,1788930838379443629_2097125,True,"ukr_rus,covid",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r2_s0_20260904_023439_034/checkpoint/state_dict_10000.ckpt,ef1cd5106731d5d37749baa6e838fcd7a5ae7d133566bd1f3d2c5fd07f0c43a6,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,0.8622426726352208,0.30665690104166665,2.8017880436964333,512,8.763813495635986,baseline,2,0
nmi_fixed_nm_v1,nmi_baseline_r2_s0,midterm,1788930838379443629_2097125,True,"ukr_rus,covid",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r2_s0_20260904_023439_034/checkpoint/state_dict_10000.ckpt,ef1cd5106731d5d37749baa6e838fcd7a5ae7d133566bd1f3d2c5fd07f0c43a6,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,0.8505515975513678,0.21219075520833333,2.6434787013567984,512,8.037213802337646,baseline,2,0
nmi_fixed_nm_v1,nmi_baseline_r2_s0,twibot20,1788930838379443629_2097125,True,"ukr_rus,covid",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r2_s0_20260904_023439_034/checkpoint/state_dict_10000.ckpt,ef1cd5106731d5d37749baa6e838fcd7a5ae7d133566bd1f3d2c5fd07f0c43a6,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,0.9058495542098738,0.30859375,2.15416482812725,512,18.01437020301819,baseline,2,0
nmi_fixed_nm_v1,nmi_baseline_r2_s0,ukr_rus,1788930838379443629_2097125,True,"ukr_rus,covid",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r2_s0_20260904_023439_034/checkpoint/state_dict_10000.ckpt,ef1cd5106731d5d37749baa6e838fcd7a5ae7d133566bd1f3d2c5fd07f0c43a6,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,0.9106665868868774,0.41258138020833335,2.016205577645451,512,16.878703355789185,baseline,2,0
nmi_fixed_nm_v1,nmi_baseline_r2_s0,ukr_rus_suspended,1788930838379443629_2097125,True,"ukr_rus,covid",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r2_s0_20260904_023439_034/checkpoint/state_dict_10000.ckpt,ef1cd5106731d5d37749baa6e838fcd7a5ae7d133566bd1f3d2c5fd07f0c43a6,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,0.8153442824023893,0.16814778645833334,2.7960397745482624,512,16.563555240631104,baseline,2,0
nmi_fixed_nm_v1,nmi_baseline_r3_s0,covid,1788930838379443629_2097125,True,"ukr_rus,covid,midterm",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r3_s0_20260904_023439_051/checkpoint/state_dict_10000.ckpt,0e2545d8c286c2f992108bf451b1f248ffeb9cd9e83bc790667e6a712e75fd05,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,0.9618831929119156,0.5580729166666667,1.462348944041878,512,16.840958833694458,baseline,3,0
nmi_fixed_nm_v1,nmi_baseline_r3_s0,covid_political,1788930838379443629_2097125,True,"ukr_rus,covid,midterm",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r3_s0_20260904_023439_051/checkpoint/state_dict_10000.ckpt,0e2545d8c286c2f992108bf451b1f248ffeb9cd9e83bc790667e6a712e75fd05,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,0.8366456559334677,0.1533203125,2.7979939081706107,512,11.79543161392212,baseline,3,0
nmi_fixed_nm_v1,nmi_baseline_r3_s0,cp_hk,1788930838379443629_2097125,True,"ukr_rus,covid,midterm",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r3_s0_20260904_023439_051/checkpoint/state_dict_10000.ckpt,0e2545d8c286c2f992108bf451b1f248ffeb9cd9e83bc790667e6a712e75fd05,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,0.7093764448988026,0.11552734375,3.1375230327248573,512,15.84908127784729,baseline,3,0
nmi_fixed_nm_v1,nmi_baseline_r3_s0,election2020,1788930838379443629_2097125,True,"ukr_rus,covid,midterm",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r3_s0_20260904_023439_051/checkpoint/state_dict_10000.ckpt,0e2545d8c286c2f992108bf451b1f248ffeb9cd9e83bc790667e6a712e75fd05,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,0.8384934265038062,0.14794921875,2.569916079286486,512,18.997849464416504,baseline,3,0
nmi_fixed_nm_v1,nmi_baseline_r3_s0,facebook_page_reference,1788930838379443629_2097125,True,"ukr_rus,covid,midterm",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r3_s0_20260904_023439_051/checkpoint/state_dict_10000.ckpt,0e2545d8c286c2f992108bf451b1f248ffeb9cd9e83bc790667e6a712e75fd05,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,0.8620769955646033,0.29930013020833335,3.1194293927401304,512,6.646015405654907,baseline,3,0
nmi_fixed_nm_v1,nmi_baseline_r3_s0,midterm,1788930838379443629_2097125,True,"ukr_rus,covid,midterm",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r3_s0_20260904_023439_051/checkpoint/state_dict_10000.ckpt,0e2545d8c286c2f992108bf451b1f248ffeb9cd9e83bc790667e6a712e75fd05,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,0.8668231233783152,0.24889322916666667,2.5877321909647435,512,7.6955695152282715,baseline,3,0
nmi_fixed_nm_v1,nmi_baseline_r3_s0,twibot20,1788930838379443629_2097125,True,"ukr_rus,covid,midterm",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r3_s0_20260904_023439_051/checkpoint/state_dict_10000.ckpt,0e2545d8c286c2f992108bf451b1f248ffeb9cd9e83bc790667e6a712e75fd05,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,0.9053212575528814,0.30421549479166665,2.184366683708504,512,17.546120405197144,baseline,3,0
nmi_fixed_nm_v1,nmi_baseline_r3_s0,ukr_rus,1788930838379443629_2097125,True,"ukr_rus,covid,midterm",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r3_s0_20260904_023439_051/checkpoint/state_dict_10000.ckpt,0e2545d8c286c2f992108bf451b1f248ffeb9cd9e83bc790667e6a712e75fd05,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,0.907358186272369,0.40553385416666665,2.043026198633015,512,17.204087734222412,baseline,3,0
nmi_fixed_nm_v1,nmi_baseline_r3_s0,ukr_rus_suspended,1788930838379443629_2097125,True,"ukr_rus,covid,midterm",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r3_s0_20260904_023439_051/checkpoint/state_dict_10000.ckpt,0e2545d8c286c2f992108bf451b1f248ffeb9cd9e83bc790667e6a712e75fd05,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,0.8234232484609231,0.18624674479166667,2.747053111437708,512,8.195684909820557,baseline,3,0
nmi_fixed_nm_v1,nmi_baseline_r4_s0,covid,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r4_s0_20260904_023439_068/checkpoint/state_dict_10000.ckpt,d454b97619d801365d1735e9afcfcaa8aa40ea56a9d72b1479c1b27c40051ec2,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,0.9540062946834784,0.545361328125,1.537994614453055,512,16.58401346206665,baseline,4,0
nmi_fixed_nm_v1,nmi_baseline_r4_s0,covid_political,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r4_s0_20260904_023439_068/checkpoint/state_dict_10000.ckpt,d454b97619d801365d1735e9afcfcaa8aa40ea56a9d72b1479c1b27c40051ec2,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,0.8426472225408445,0.169482421875,2.9403582150116563,512,13.998204946517944,baseline,4,0
nmi_fixed_nm_v1,nmi_baseline_r4_s0,cp_hk,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r4_s0_20260904_023439_068/checkpoint/state_dict_10000.ckpt,d454b97619d801365d1735e9afcfcaa8aa40ea56a9d72b1479c1b27c40051ec2,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,0.7095548235136887,0.11297200520833334,3.1436091773211956,512,17.630907773971558,baseline,4,0
nmi_fixed_nm_v1,nmi_baseline_r4_s0,election2020,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r4_s0_20260904_023439_068/checkpoint/state_dict_10000.ckpt,d454b97619d801365d1735e9afcfcaa8aa40ea56a9d72b1479c1b27c40051ec2,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,9e6666da8f62d35b8f64a93892644fac7f3e118ed06f9a35f0f92cb62b165194,0.8367903136658944,0.14493815104166666,2.604135744739324,512,19.69390869140625,baseline,4,0
nmi_fixed_nm_v1,nmi_baseline_r4_s0,facebook_page_reference,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r4_s0_20260904_023439_068/checkpoint/state_dict_10000.ckpt,d454b97619d801365d1735e9afcfcaa8aa40ea56a9d72b1479c1b27c40051ec2,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,2b2147b016aa8bcdfcced44d992756567bcbe4a0f6a41126e6c9ec72d69b5c60,0.8445398325207589,0.28815104166666666,3.034924284555018,512,7.508275270462036,baseline,4,0
nmi_fixed_nm_v1,nmi_baseline_r4_s0,midterm,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r4_s0_20260904_023439_068/checkpoint/state_dict_10000.ckpt,d454b97619d801365d1735e9afcfcaa8aa40ea56a9d72b1479c1b27c40051ec2,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,d73156bc7f6f84b398accbb21acf038e3e6178e1692c34abb3a03ac1c363ad39,0.8542478331204119,0.2376953125,2.8029926761519164,512,8.304250478744507,baseline,4,0
nmi_fixed_nm_v1,nmi_baseline_r4_s0,twibot20,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r4_s0_20260904_023439_068/checkpoint/state_dict_10000.ckpt,d454b97619d801365d1735e9afcfcaa8aa40ea56a9d72b1479c1b27c40051ec2,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,d942b5c2f89723cb8461531e7a9b4e584607bd0b29d424149521619cbdf422f2,0.9030056846552881,0.29786783854166665,2.1856526697520167,512,18.07357144355774,baseline,4,0
nmi_fixed_nm_v1,nmi_baseline_r4_s0,ukr_rus,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r4_s0_20260904_023439_068/checkpoint/state_dict_10000.ckpt,d454b97619d801365d1735e9afcfcaa8aa40ea56a9d72b1479c1b27c40051ec2,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,7f6d097f7cd770b4fd740f9bdd1f27513c6cfcc14080370c271e1577d84b9991,0.8974535563896443,0.39296875,2.1240362969692796,512,16.63593554496765,baseline,4,0
nmi_fixed_nm_v1,nmi_baseline_r4_s0,ukr_rus_suspended,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r4_s0_20260904_023439_068/checkpoint/state_dict_10000.ckpt,d454b97619d801365d1735e9afcfcaa8aa40ea56a9d72b1479c1b27c40051ec2,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,ce75f3dd7de99f8703ec3c9f26b92a2680172c76f7d488490cac90f3c549b090,0.8099504292696372,0.1748046875,2.8195882220752537,512,16.403552293777466,baseline,4,0
nmi_fixed_nm_v1,nmi_baseline_r5_s0,covid,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political,election2020",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r5_s0_20260904_023439_085/checkpoint/state_dict_10000.ckpt,8f880a0ddfbe9155907763996a921259d72897029c2eb4fcccb1a966851023fe,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,a506c72e8441291488a86de3b57decb68e69aad337455c533fa443d31c991a2d,0.9566210090428934,0.5454427083333333,1.5447471789084375,512,16.861553192138672,baseline,5,0
nmi_fixed_nm_v1,nmi_baseline_r5_s0,covid_political,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political,election2020",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r5_s0_20260904_023439_085/checkpoint/state_dict_10000.ckpt,8f880a0ddfbe9155907763996a921259d72897029c2eb4fcccb1a966851023fe,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,80ff3be516bcf9fbf3765b171391e11c2774f216c2dc1f9229730bb14c6a9430,0.8503927361006024,0.172314453125,2.821726673748344,512,10.933857202529907,baseline,5,0
nmi_fixed_nm_v1,nmi_baseline_r5_s0,cp_hk,1788930838379443629_2097125,True,"ukr_rus,covid,midterm,covid_political,election2020",twibot20,0,[],/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r5_s0_20260904_023439_085/checkpoint/state_dict_10000.ckpt,8f880a0ddfbe9155907763996a921259d72897029c2eb4fcccb1a966851023fe,10000,10000,6260524ef6a5833ea1628712e901904db5fb5b75,db9eb0f7809aa6b56c92da9f3f316c5656b926b3,4278f7c2844ec542d84faf69d80ce4fd71b19ea034cc5f19e587646af6f8c3f1,0.7036843177915989,0.11243489583333334,3.167131642345339,512,16.49350595474243,baseline,5,0
