target,model_id,endpoint,target_in_training,mixture_size,donors,training_steps,training_seed,eval_episodes,episode_fingerprint,roc_auc,accuracy,f1,checkpoint
covid_political,labmix500_k2_susp-bot,heldout,False,2,"ukr_rus_suspended,twibot20",500,0,500,f826f1068862e5f6f7779292e63de32b80f58869d5cad4488d3459eabc907f89,0.9103347592592592,0.8668333333333333,0.7612787570959068,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_susp-bot_16_08_2026_11_52_41/checkpoint/state_dict_500.ckpt
covid_political,labmix500_k3_elec-fb-bot,heldout,False,3,"election2020,facebook_page_reference,twibot20",500,0,500,f826f1068862e5f6f7779292e63de32b80f58869d5cad4488d3459eabc907f89,0.8216863703703704,0.7388333333333333,0.6086413586413586,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_elec-fb-bot_16_08_2026_12_13_22/checkpoint/state_dict_500.ckpt
covid_political,labmix500_k3_elec-fb-susp,heldout,False,3,"election2020,facebook_page_reference,ukr_rus_suspended",500,0,500,f826f1068862e5f6f7779292e63de32b80f58869d5cad4488d3459eabc907f89,0.9234925740740741,0.8778333333333334,0.7828791469194313,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_elec-fb-susp_16_08_2026_12_08_26/checkpoint/state_dict_500.ckpt
covid_political,labmix500_k3_elec-susp-bot,heldout,False,3,"election2020,ukr_rus_suspended,twibot20",500,0,500,f826f1068862e5f6f7779292e63de32b80f58869d5cad4488d3459eabc907f89,0.9187606481481482,0.87175,0.7721012883163039,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_elec-susp-bot_16_08_2026_12_13_33/checkpoint/state_dict_500.ckpt
covid_political,labmix500_k3_fb-susp-bot,heldout,False,3,"facebook_page_reference,ukr_rus_suspended,twibot20",500,0,500,f826f1068862e5f6f7779292e63de32b80f58869d5cad4488d3459eabc907f89,0.8980072407407408,0.8078333333333333,0.6952959830866807,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_fb-susp-bot_16_08_2026_12_18_33/checkpoint/state_dict_500.ckpt
covid_political,labmix500_k4_elec-fb-susp-bot,heldout,False,4,"election2020,facebook_page_reference,ukr_rus_suspended,twibot20",500,0,500,f826f1068862e5f6f7779292e63de32b80f58869d5cad4488d3459eabc907f89,0.9031184444444446,0.83025,0.7193054981397271,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k4_elec-fb-susp-bot_16_08_2026_12_29_15/checkpoint/state_dict_500.ckpt
covid_political,labmix500_k5_all,all_five,True,5,"covid_political,election2020,facebook_page_reference,ukr_rus_suspended,twibot20",500,0,500,f826f1068862e5f6f7779292e63de32b80f58869d5cad4488d3459eabc907f89,0.8929471851851852,0.8239166666666666,0.7129466105148757,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k5_all_16_08_2026_12_58_42/checkpoint/state_dict_500.ckpt
election2020,labmix500_k1_bot,heldout,False,1,twibot20,500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.978972,0.982,0.9821428571428571,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_bot_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
election2020,labmix500_k1_cp,heldout,False,1,covid_political,500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.97794,0.98,0.9801587301587301,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_cp_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
election2020,labmix500_k1_elec,target_only,True,1,election2020,500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.9760719999999999,0.973,0.973026973026973,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_elec_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
election2020,labmix500_k1_fb,heldout,False,1,facebook_page_reference,500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.9783680000000001,0.965,0.9658536585365853,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_fb_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
election2020,labmix500_k1_susp,heldout,False,1,ukr_rus_suspended,500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.9835,0.98,0.9801587301587301,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_susp_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
election2020,labmix500_k2_cp-bot,heldout,False,2,"covid_political,twibot20",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.9789079999999999,0.98,0.9801980198019802,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_cp-bot_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
election2020,labmix500_k2_cp-fb,heldout,False,2,"covid_political,facebook_page_reference",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.9785179999999999,0.981,0.981169474727453,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_cp-fb_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
election2020,labmix500_k2_cp-susp,heldout,False,2,"covid_political,ukr_rus_suspended",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.9787699999999999,0.98,0.9800796812749004,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_cp-susp_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
election2020,labmix500_k2_fb-bot,heldout,False,2,"facebook_page_reference,twibot20",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.980988,0.98,0.9801980198019802,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_fb-bot_16_08_2026_11_47_49/checkpoint/state_dict_500.ckpt
election2020,labmix500_k2_fb-susp,heldout,False,2,"facebook_page_reference,ukr_rus_suspended",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.974428,0.965,0.9657869012707723,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_fb-susp_16_08_2026_11_47_49/checkpoint/state_dict_500.ckpt
election2020,labmix500_k2_susp-bot,heldout,False,2,"ukr_rus_suspended,twibot20",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.982348,0.981,0.981169474727453,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_susp-bot_16_08_2026_11_52_41/checkpoint/state_dict_500.ckpt
election2020,labmix500_k3_cp-fb-bot,heldout,False,3,"covid_political,facebook_page_reference,twibot20",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.979576,0.98,0.9801980198019802,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_cp-fb-bot_16_08_2026_12_03_26/checkpoint/state_dict_500.ckpt
election2020,labmix500_k3_cp-fb-susp,heldout,False,3,"covid_political,facebook_page_reference,ukr_rus_suspended",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.979164,0.983,0.9831181727904668,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_cp-fb-susp_16_08_2026_12_03_06/checkpoint/state_dict_500.ckpt
election2020,labmix500_k3_cp-susp-bot,heldout,False,3,"covid_political,ukr_rus_suspended,twibot20",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.9778619999999999,0.98,0.9801980198019802,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_cp-susp-bot_16_08_2026_12_08_08/checkpoint/state_dict_500.ckpt
election2020,labmix500_k3_fb-susp-bot,heldout,False,3,"facebook_page_reference,ukr_rus_suspended,twibot20",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.981212,0.982,0.9821428571428571,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_fb-susp-bot_16_08_2026_12_18_33/checkpoint/state_dict_500.ckpt
election2020,labmix500_k4_cp-fb-susp-bot,heldout,False,4,"covid_political,facebook_page_reference,ukr_rus_suspended,twibot20",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.9781599999999999,0.973,0.9734513274336283,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k4_cp-fb-susp-bot_16_08_2026_12_28_54/checkpoint/state_dict_500.ckpt
election2020,labmix500_k5_all,all_five,True,5,"covid_political,election2020,facebook_page_reference,ukr_rus_suspended,twibot20",500,0,500,61668ce833d1b34d93ebd8675fbc9b43a27193a994c989d7dc68e902054526f0,0.9779279999999999,0.979,0.979187314172448,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k5_all_16_08_2026_12_58_42/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k1_bot,heldout,False,1,twibot20,500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.7195951249999999,0.6575,0.6580129805292062,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_bot_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k1_cp,heldout,False,1,covid_political,500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.675103625,0.6215,0.6237574552683897,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_cp_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k1_elec,heldout,False,1,election2020,500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.6272342500000001,0.58975,0.5959123368628416,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_elec_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k1_fb,target_only,True,1,facebook_page_reference,500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.7361363750000001,0.674,0.6751370204285002,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_fb_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k1_susp,heldout,False,1,ukr_rus_suspended,500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.624460875,0.5925,0.5981262327416174,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_susp_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k2_cp-bot,heldout,False,2,"covid_political,twibot20",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.716289,0.6485,0.6462003019627579,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_cp-bot_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k2_cp-elec,heldout,False,2,"covid_political,election2020",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.6309723749999999,0.5965,0.5907707910750507,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_cp-elec_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k2_cp-susp,heldout,False,2,"covid_political,ukr_rus_suspended",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.591897875,0.5705,0.577263779527559,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_cp-susp_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k2_elec-bot,heldout,False,2,"election2020,twibot20",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.717308875,0.6565,0.6585487077534792,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_elec-bot_16_08_2026_11_41_28/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k2_elec-susp,heldout,False,2,"election2020,ukr_rus_suspended",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.576029125,0.5575,0.5618811881188119,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_elec-susp_16_08_2026_11_36_13/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k2_susp-bot,heldout,False,2,"ukr_rus_suspended,twibot20",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.69129925,0.64475,0.6425157232704403,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_susp-bot_16_08_2026_11_52_41/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k3_cp-elec-bot,heldout,False,3,"covid_political,election2020,twibot20",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.705920625,0.6415,0.6445215666831928,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_cp-elec-bot_16_08_2026_11_57_59/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k3_cp-elec-susp,heldout,False,3,"covid_political,election2020,ukr_rus_suspended",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.6134725,0.5805,0.5798698047070606,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_cp-elec-susp_16_08_2026_11_57_59/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k3_cp-susp-bot,heldout,False,3,"covid_political,ukr_rus_suspended,twibot20",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.670873125,0.621,0.624380574826561,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_cp-susp-bot_16_08_2026_12_08_08/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k3_elec-susp-bot,heldout,False,3,"election2020,ukr_rus_suspended,twibot20",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.6746449999999999,0.62725,0.623199393479909,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_elec-susp-bot_16_08_2026_12_13_33/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k4_cp-elec-susp-bot,heldout,False,4,"covid_political,election2020,ukr_rus_suspended,twibot20",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.661984,0.61025,0.613822145157295,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k4_cp-elec-susp-bot_16_08_2026_12_23_57/checkpoint/state_dict_500.ckpt
facebook_page_reference,labmix500_k5_all,all_five,True,5,"covid_political,election2020,facebook_page_reference,ukr_rus_suspended,twibot20",500,0,500,732a0ec6bf32a87109be11c4c66437a006372e47c1f59bc6e04c825c9acc8a29,0.7301493749999999,0.66225,0.6638467280418014,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k5_all_16_08_2026_12_58_42/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k1_bot,target_only,True,1,twibot20,500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6249132361111112,0.5955,0.6147007461501826,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_bot_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k1_cp,heldout,False,1,covid_political,500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.5714412638888888,0.5578333333333333,0.5464181911437853,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_cp_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k1_elec,heldout,False,1,election2020,500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6621545277777777,0.6276666666666667,0.6492935635792778,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_elec_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k1_fb,heldout,False,1,facebook_page_reference,500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.5313610972222222,0.5220833333333333,0.5418963175972522,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_fb_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k1_susp,heldout,False,1,ukr_rus_suspended,500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6021696666666667,0.5723333333333334,0.5877249357326478,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_susp_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k2_cp-elec,heldout,False,2,"covid_political,election2020",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6527764305555555,0.6123333333333333,0.559302766199318,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_cp-elec_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k2_cp-fb,heldout,False,2,"covid_political,facebook_page_reference",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6434004305555555,0.6085833333333334,0.5993346413034206,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_cp-fb_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k2_cp-susp,heldout,False,2,"covid_political,ukr_rus_suspended",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6376226944444445,0.5954166666666667,0.6352092568938312,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_cp-susp_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k2_elec-fb,heldout,False,2,"election2020,facebook_page_reference",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.5846432916666666,0.5611666666666667,0.5586657727120349,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_elec-fb_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k2_elec-susp,heldout,False,2,"election2020,ukr_rus_suspended",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6749727083333332,0.6394166666666666,0.6836757072885444,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_elec-susp_16_08_2026_11_36_13/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k2_fb-susp,heldout,False,2,"facebook_page_reference,ukr_rus_suspended",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.5526070833333333,0.5306666666666666,0.5917065390749602,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k2_fb-susp_16_08_2026_11_47_49/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k3_cp-elec-fb,heldout,False,3,"covid_political,election2020,facebook_page_reference",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6750476527777778,0.6316666666666667,0.6272558610220947,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_cp-elec-fb_16_08_2026_11_52_49/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k3_cp-elec-susp,heldout,False,3,"covid_political,election2020,ukr_rus_suspended",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6822088055555555,0.6358333333333334,0.6519037756890235,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_cp-elec-susp_16_08_2026_11_57_59/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k3_cp-fb-susp,heldout,False,3,"covid_political,facebook_page_reference,ukr_rus_suspended",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6630519166666667,0.6225,0.6514848438221265,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_cp-fb-susp_16_08_2026_12_03_06/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k3_elec-fb-susp,heldout,False,3,"election2020,facebook_page_reference,ukr_rus_suspended",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6116037916666667,0.589,0.629951980792317,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k3_elec-fb-susp_16_08_2026_12_08_26/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k4_cp-elec-fb-susp,heldout,False,4,"covid_political,election2020,facebook_page_reference,ukr_rus_suspended",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.7009670972222223,0.6515833333333333,0.6565349544072948,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k4_cp-elec-fb-susp_16_08_2026_12_19_00/checkpoint/state_dict_500.ckpt
twibot20,labmix500_k5_all,all_five,True,5,"covid_political,election2020,facebook_page_reference,ukr_rus_suspended,twibot20",500,0,500,e277221a74e64d07fec3f8fa7dfd0a5b7c9a0dab40fa5b360997bf30a6ede662,0.6314402083333334,0.5986666666666667,0.6045327640006569,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k5_all_16_08_2026_12_58_42/checkpoint/state_dict_500.ckpt
ukr_rus_suspended,labmix500_k1_bot,heldout,False,1,twibot20,500,0,500,191b089ac897c86a891fdab4ad9b8f442e04ec6abb34b4b0099b8023431497d8,0.4956679999999999,0.507,0.523671497584541,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_bot_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
ukr_rus_suspended,labmix500_k1_cp,heldout,False,1,covid_political,500,0,500,191b089ac897c86a891fdab4ad9b8f442e04ec6abb34b4b0099b8023431497d8,0.5058860000000001,0.499,0.511219512195122,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_cp_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
ukr_rus_suspended,labmix500_k1_elec,heldout,False,1,election2020,500,0,500,191b089ac897c86a891fdab4ad9b8f442e04ec6abb34b4b0099b8023431497d8,0.519378,0.528,0.5289421157684631,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_elec_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
ukr_rus_suspended,labmix500_k1_fb,heldout,False,1,facebook_page_reference,500,0,500,191b089ac897c86a891fdab4ad9b8f442e04ec6abb34b4b0099b8023431497d8,0.48838400000000004,0.488,0.4786150712830957,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_fb_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
ukr_rus_suspended,labmix500_k1_susp,target_only,True,1,ukr_rus_suspended,500,0,500,191b089ac897c86a891fdab4ad9b8f442e04ec6abb34b4b0099b8023431497d8,0.46911400000000003,0.49,0.49803149606299213,/dataMeR1/phil/gfm/prodigy-mixdiv2k/state/labmix500_k1_susp_16_08_2026_10_12_39/checkpoint/state_dict_500.ckpt
