batch,draw,support_slot,center,original_context_nodes,draw_context_nodes,context_jaccard,node_set_changed,graph_tensors_changed
0,0,76,2774,29,29,1.0,False,False
0,0,77,139791,95,95,1.0,False,False
0,0,78,134369,38,38,1.0,False,False
0,0,79,74409,19,19,1.0,False,False
0,1,0,14358,12,12,1.0,False,False
0,1,1,3112,94,88,0.05813953488372093,True,True
0,1,2,82100,29,29,0.3488372093023256,True,True
0,1,3,105152,85,90,0.08695652173913043,True,True
0,1,4,28418,29,29,0.13725490196078433,True,True
0,1,5,102273,85,82,0.08441558441558442,True,True
0,1,6,116933,89,88,0.17218543046357615,True,True
0,1,7,65421,98,94,0.04918032786885246,True,True
0,1,8,58920,23,23,0.35294117647058826,True,True
0,1,9,97567,84,85,0.09740259740259741,True,True
0,1,10,58958,98,94,0.07262569832402235,True,True
0,1,11,138129,88,80,0.12751677852348994,True,True
0,1,12,10374,88,87,0.1513157894736842,True,True
0,1,13,36777,93,94,0.05056179775280899,True,True
0,1,14,82745,64,63,0.3655913978494624,True,True
0,1,15,149706,83,92,0.20689655172413793,True,True
0,1,16,17575,78,70,0.2032520325203252,True,True
0,1,17,5231,39,39,0.5294117647058824,True,True
0,1,18,89489,88,85,0.2013888888888889,True,True
0,1,19,67143,18,18,0.38461538461538464,True,True
0,1,20,31676,6,6,1.0,False,False
0,1,21,93151,93,92,0.12804878048780488,True,True
0,1,22,28196,30,30,0.07142857142857142,True,True
0,1,23,41438,62,59,0.2736842105263158,True,True
0,1,24,81454,96,93,0.08620689655172414,True,True
0,1,25,70740,31,31,0.24,True,True
0,1,26,143500,0,0,1.0,False,False
0,1,27,39922,57,58,0.21052631578947367,True,True
0,1,28,78623,0,0,1.0,False,False
0,1,29,55447,94,92,0.0449438202247191,True,True
0,1,30,126312,62,53,0.16161616161616163,True,True
0,1,31,41509,0,0,1.0,False,False
0,1,32,127549,62,80,0.11811023622047244,True,True
0,1,33,139767,13,13,1.0,False,False
0,1,34,66755,92,93,0.0755813953488372,True,True
0,1,35,157999,85,84,0.05625,True,True
0,1,36,54222,88,88,0.060240963855421686,True,True
0,1,37,30852,99,94,0.026595744680851064,True,True
0,1,38,53013,94,92,0.02197802197802198,True,True
0,1,39,28109,1,1,1.0,False,False
0,1,40,115860,32,33,0.7105263157894737,True,True
0,1,41,5440,56,61,0.21875,True,True
0,1,42,20885,85,93,0.14838709677419354,True,True
0,1,43,71253,85,83,0.20863309352517986,True,True
0,1,44,42722,84,81,0.13013698630136986,True,True
0,1,45,1811,70,70,0.22807017543859648,True,True
0,1,46,68335,76,83,0.046052631578947366,True,True
0,1,47,72621,90,91,0.09036144578313253,True,True
0,1,48,82385,78,83,0.3644067796610169,True,True
0,1,49,84997,0,0,1.0,False,False
0,1,50,3849,95,94,0.11834319526627218,True,True
0,1,51,51490,0,0,1.0,False,False
0,1,52,18013,71,74,0.15079365079365079,True,True
0,1,53,7598,10,10,1.0,False,False
0,1,54,145769,98,97,0.059782608695652176,True,True
0,1,55,101394,88,97,0.05714285714285714,True,True
0,1,56,147682,95,96,0.04371584699453552,True,True
0,1,57,107126,5,5,1.0,False,False
0,1,58,148513,67,71,0.33980582524271846,True,True
0,1,59,5438,68,76,0.2,True,True
0,1,60,88755,67,66,0.17699115044247787,True,True
0,1,61,36626,92,92,0.05747126436781609,True,True
0,1,62,28418,29,30,0.1346153846153846,True,True
0,1,63,157094,93,96,0.09883720930232558,True,True
0,1,64,12645,40,40,0.19402985074626866,True,True
0,1,65,39264,94,92,0.03910614525139665,True,True
0,1,66,94412,0,0,1.0,False,False
0,1,67,51199,90,94,0.06358381502890173,True,True
0,1,68,66992,89,91,0.05263157894736842,True,True
0,1,69,10865,0,0,1.0,False,False
0,1,70,137894,93,92,0.14906832298136646,True,True
0,1,71,65350,83,84,0.176056338028169,True,True
0,1,72,75442,78,90,0.20863309352517986,True,True
0,1,73,27470,19,19,0.1875,True,True
0,1,74,79981,98,96,0.0374331550802139,True,True
0,1,75,33271,0,0,1.0,False,False
0,1,76,2774,29,29,0.16,True,True
0,1,77,139791,95,94,0.04419889502762431,True,True
0,1,78,134369,38,38,0.5833333333333334,True,True
0,1,79,74409,19,20,0.05405405405405406,True,True
0,2,0,14358,12,12,1.0,False,False
0,2,1,3112,94,92,0.06896551724137931,True,True
0,2,2,82100,29,27,0.4,True,True
0,2,3,105152,85,89,0.07407407407407407,True,True
0,2,4,28418,29,29,0.09433962264150944,True,True
0,2,5,102273,85,81,0.1292517006802721,True,True
0,2,6,116933,89,81,0.14093959731543623,True,True
0,2,7,65421,98,95,0.04891304347826087,True,True
0,2,8,58920,23,23,0.35294117647058826,True,True
0,2,9,97567,84,87,0.06875,True,True
0,2,10,58958,98,84,0.05813953488372093,True,True
0,2,11,138129,88,78,0.1773049645390071,True,True
0,2,12,10374,88,85,0.10897435897435898,True,True
0,2,13,36777,93,95,0.03867403314917127,True,True
0,2,14,82745,64,60,0.3626373626373626,True,True
0,2,15,149706,83,91,0.10828025477707007,True,True
0,2,16,17575,78,93,0.1476510067114094,True,True
0,2,17,5231,39,39,0.5294117647058824,True,True
0,2,18,89489,88,91,0.19333333333333333,True,True
0,2,19,67143,18,18,0.3333333333333333,True,True
0,2,20,31676,6,6,1.0,False,False
0,2,21,93151,93,94,0.0872093023255814,True,True
0,2,22,28196,30,30,0.09090909090909091,True,True
0,2,23,41438,62,63,0.37362637362637363,True,True
0,2,24,81454,96,95,0.06111111111111111,True,True
0,2,25,70740,31,31,0.19230769230769232,True,True
0,2,26,143500,0,0,1.0,False,False
0,2,27,39922,57,58,0.21052631578947367,True,True
0,2,28,78623,0,0,1.0,False,False
0,2,29,55447,94,94,0.06818181818181818,True,True
0,2,30,126312,62,65,0.17592592592592593,True,True
0,2,31,41509,0,0,1.0,False,False
0,2,32,127549,62,79,0.14634146341463414,True,True
0,2,33,139767,13,13,1.0,False,False
0,2,34,66755,92,88,0.0975609756097561,True,True
0,2,35,157999,85,79,0.08609271523178808,True,True
0,2,36,54222,88,75,0.025157232704402517,True,True
0,2,37,30852,99,97,0.0425531914893617,True,True
0,2,38,53013,94,92,0.03333333333333333,True,True
0,2,39,28109,1,1,1.0,False,False
0,2,40,115860,32,33,0.8055555555555556,True,True
0,2,41,5440,56,59,0.22340425531914893,True,True
0,2,42,20885,85,88,0.13815789473684212,True,True
0,2,43,71253,85,85,0.2318840579710145,True,True
0,2,44,42722,84,85,0.049689440993788817,True,True
0,2,45,1811,70,71,0.2818181818181818,True,True
0,2,46,68335,76,92,0.07006369426751592,True,True
0,2,47,72621,90,87,0.09259259259259259,True,True
0,2,48,82385,78,85,0.25384615384615383,True,True
0,2,49,84997,0,0,1.0,False,False
0,2,50,3849,95,91,0.10714285714285714,True,True
0,2,51,51490,0,0,1.0,False,False
0,2,52,18013,71,69,0.15702479338842976,True,True
0,2,53,7598,10,10,1.0,False,False
0,2,54,145769,98,94,0.043478260869565216,True,True
0,2,55,101394,88,90,0.12658227848101267,True,True
0,2,56,147682,95,98,0.0546448087431694,True,True
0,2,57,107126,5,5,1.0,False,False
0,2,58,148513,67,74,0.29357798165137616,True,True
0,2,59,5438,68,66,0.2072072072072072,True,True
0,2,60,88755,67,70,0.20175438596491227,True,True
0,2,61,36626,92,90,0.02247191011235955,True,True
0,2,62,28418,29,30,0.09259259259259259,True,True
0,2,63,157094,93,93,0.10059171597633136,True,True
0,2,64,12645,40,40,0.15942028985507245,True,True
0,2,65,39264,94,93,0.03314917127071823,True,True
0,2,66,94412,0,0,1.0,False,False
0,2,67,51199,90,93,0.057803468208092484,True,True
0,2,68,66992,89,79,0.12751677852348994,True,True
0,2,69,10865,0,0,1.0,False,False
0,2,70,137894,93,92,0.09467455621301775,True,True
0,2,71,65350,83,88,0.22142857142857142,True,True
0,2,72,75442,78,87,0.18705035971223022,True,True
0,2,73,27470,19,19,0.1875,True,True
0,2,74,79981,98,96,0.04864864864864865,True,True
0,2,75,33271,0,0,1.0,False,False
0,2,76,2774,29,30,0.1346153846153846,True,True
0,2,77,139791,95,93,0.062146892655367235,True,True
0,2,78,134369,38,37,0.6304347826086957,True,True
0,2,79,74409,19,20,0.14705882352941177,True,True
0,3,0,14358,12,12,1.0,False,False
0,3,1,3112,94,91,0.06321839080459771,True,True
0,3,2,82100,29,28,0.32558139534883723,True,True
0,3,3,105152,85,91,0.11392405063291139,True,True
0,3,4,28418,29,30,0.1568627450980392,True,True
0,3,5,102273,85,78,0.10135135135135136,True,True
0,3,6,116933,89,80,0.08333333333333333,True,True
0,3,7,65421,98,91,0.11176470588235295,True,True
0,3,8,58920,23,22,0.2857142857142857,True,True
0,3,9,97567,84,88,0.10256410256410256,True,True
0,3,10,58958,98,89,0.06857142857142857,True,True
0,3,11,138129,88,83,0.13245033112582782,True,True
0,3,12,10374,88,85,0.13815789473684212,True,True
0,3,13,36777,93,97,0.04395604395604396,True,True
0,3,14,82745,64,63,0.3804347826086957,True,True
0,3,15,149706,83,93,0.18120805369127516,True,True
0,3,16,17575,78,79,0.145985401459854,True,True
0,3,17,5231,39,38,0.5098039215686274,True,True
0,3,18,89489,88,79,0.176056338028169,True,True
0,3,19,67143,18,17,0.4,True,True
0,3,20,31676,6,6,1.0,False,False
0,3,21,93151,93,94,0.1,True,True
0,3,22,28196,30,30,0.05263157894736842,True,True
0,3,23,41438,62,66,0.3473684210526316,True,True
0,3,24,81454,96,93,0.07386363636363637,True,True
0,3,25,70740,31,31,0.19230769230769232,True,True
0,3,26,143500,0,0,1.0,False,False
0,3,27,39922,57,58,0.22340425531914893,True,True
0,3,28,78623,0,0,1.0,False,False
0,3,29,55447,94,89,0.08928571428571429,True,True
0,3,30,126312,62,70,0.2222222222222222,True,True
0,3,31,41509,0,0,1.0,False,False
0,3,32,127549,62,71,0.16666666666666666,True,True
0,3,33,139767,13,13,1.0,False,False
0,3,34,66755,92,85,0.059880239520958084,True,True
0,3,35,157999,85,86,0.1032258064516129,True,True
0,3,36,54222,88,89,0.011428571428571429,True,True
0,3,37,30852,99,96,0.03723404255319149,True,True
0,3,38,53013,94,94,0.03867403314917127,True,True
0,3,39,28109,1,1,1.0,False,False
0,3,40,115860,32,34,0.8333333333333334,True,True
0,3,41,5440,56,56,0.16666666666666666,True,True
0,3,42,20885,85,91,0.12101910828025478,True,True
0,3,43,71253,85,84,0.19858156028368795,True,True
0,3,44,42722,84,91,0.12179487179487179,True,True
0,3,45,1811,70,72,0.25663716814159293,True,True
0,3,46,68335,76,93,0.024242424242424242,True,True
0,3,47,72621,90,86,0.11392405063291139,True,True
0,3,48,82385,78,75,0.39090909090909093,True,True
0,3,49,84997,0,0,1.0,False,False
0,3,50,3849,95,93,0.056179775280898875,True,True
0,3,51,51490,0,0,1.0,False,False
0,3,52,18013,71,68,0.13008130081300814,True,True
0,3,53,7598,10,10,1.0,False,False
0,3,54,145769,98,99,0.042328042328042326,True,True
0,3,55,101394,88,94,0.04,True,True
0,3,56,147682,95,94,0.05,True,True
0,3,57,107126,5,5,1.0,False,False
0,3,58,148513,67,68,0.36363636363636365,True,True
0,3,59,5438,68,64,0.2222222222222222,True,True
0,3,60,88755,67,65,0.1891891891891892,True,True
0,3,61,36626,92,96,0.016216216216216217,True,True
0,3,62,28418,29,30,0.09259259259259259,True,True
0,3,63,157094,93,91,0.08235294117647059,True,True
0,3,64,12645,40,38,0.16417910447761194,True,True
0,3,65,39264,94,96,0.03260869565217391,True,True
0,3,66,94412,0,0,1.0,False,False
0,3,67,51199,90,92,0.08333333333333333,True,True
0,3,68,66992,89,84,0.10897435897435898,True,True
0,3,69,10865,0,0,1.0,False,False
0,3,70,137894,93,89,0.13043478260869565,True,True
0,3,71,65350,83,86,0.19858156028368795,True,True
0,3,72,75442,78,82,0.18518518518518517,True,True
0,3,73,27470,19,19,0.11764705882352941,True,True
0,3,74,79981,98,97,0.031746031746031744,True,True
0,3,75,33271,0,0,1.0,False,False
0,3,76,2774,29,30,0.18,True,True
0,3,77,139791,95,94,0.03278688524590164,True,True
0,3,78,134369,38,36,0.6444444444444445,True,True
0,3,79,74409,19,20,0.11428571428571428,True,True
0,4,0,14358,12,12,1.0,False,False
0,4,1,3112,94,96,0.07954545454545454,True,True
0,4,2,82100,29,29,0.2608695652173913,True,True
0,4,3,105152,85,82,0.12080536912751678,True,True
0,4,4,28418,29,29,0.16,True,True
0,4,5,102273,85,78,0.10884353741496598,True,True
0,4,6,116933,89,92,0.07738095238095238,True,True
0,4,7,65421,98,96,0.08379888268156424,True,True
0,4,8,58920,23,24,0.34285714285714286,True,True
0,4,9,97567,84,91,0.06060606060606061,True,True
0,4,10,58958,98,96,0.05434782608695652,True,True
0,4,11,138129,88,83,0.09615384615384616,True,True
0,4,12,10374,88,82,0.1038961038961039,True,True
0,4,13,36777,93,97,0.03260869565217391,True,True
0,4,14,82745,64,63,0.3229166666666667,True,True
0,4,15,149706,83,86,0.12666666666666668,True,True
0,4,16,17575,78,94,0.1390728476821192,True,True
0,4,17,5231,39,39,0.625,True,True
0,4,18,89489,88,84,0.2112676056338028,True,True
0,4,19,67143,18,17,0.4,True,True
0,4,20,31676,6,6,1.0,False,False
0,4,21,93151,93,95,0.13253012048192772,True,True
0,4,22,28196,30,30,0.07142857142857142,True,True
0,4,23,41438,62,71,0.3434343434343434,True,True
0,4,24,81454,96,96,0.04918032786885246,True,True
0,4,25,70740,31,32,0.21153846153846154,True,True
0,4,26,143500,0,0,1.0,False,False
0,4,27,39922,57,58,0.21052631578947367,True,True
0,4,28,78623,0,0,1.0,False,False
0,4,29,55447,94,94,0.05027932960893855,True,True
0,4,30,126312,62,71,0.23148148148148148,True,True
0,4,31,41509,0,0,1.0,False,False
0,4,32,127549,62,82,0.09090909090909091,True,True
0,4,33,139767,13,13,1.0,False,False
0,4,34,66755,92,92,0.06358381502890173,True,True
0,4,35,157999,85,82,0.10596026490066225,True,True
0,4,36,54222,88,85,0.048484848484848485,True,True
0,4,37,30852,99,94,0.03208556149732621,True,True
0,4,38,53013,94,93,0.03314917127071823,True,True
0,4,39,28109,1,1,1.0,False,False
0,4,40,115860,32,33,0.8055555555555556,True,True
0,4,41,5440,56,59,0.22340425531914893,True,True
0,4,42,20885,85,90,0.10062893081761007,True,True
0,4,43,71253,85,84,0.2246376811594203,True,True
0,4,44,42722,84,82,0.14482758620689656,True,True
0,4,45,1811,70,70,0.22807017543859648,True,True
0,4,46,68335,76,67,0.1171875,True,True
0,4,47,72621,90,87,0.06626506024096386,True,True
0,4,48,82385,78,83,0.4,True,True
0,4,49,84997,0,0,1.0,False,False
0,4,50,3849,95,94,0.08,True,True
0,4,51,51490,0,0,1.0,False,False
0,4,52,18013,71,76,0.176,True,True
0,4,53,7598,10,10,1.0,False,False
0,4,54,145769,98,98,0.0425531914893617,True,True
0,4,55,101394,88,97,0.04519774011299435,True,True
0,4,56,147682,95,96,0.04945054945054945,True,True
0,4,57,107126,5,5,1.0,False,False
0,4,58,148513,67,79,0.26956521739130435,True,True
0,4,59,5438,68,63,0.1592920353982301,True,True
0,4,60,88755,67,69,0.15254237288135594,True,True
0,4,61,36626,92,94,0.027624309392265192,True,True
0,4,62,28418,29,30,0.05357142857142857,True,True
0,4,63,157094,93,90,0.057803468208092484,True,True
0,4,64,12645,40,39,0.1791044776119403,True,True
0,4,65,39264,94,91,0.0335195530726257,True,True
0,4,66,94412,0,0,1.0,False,False
0,4,67,51199,90,97,0.05649717514124294,True,True
0,4,68,66992,89,95,0.027932960893854747,True,True
0,4,69,10865,0,0,1.0,False,False
0,4,70,137894,93,87,0.1464968152866242,True,True
0,4,71,65350,83,85,0.12751677852348994,True,True
0,4,72,75442,78,76,0.17557251908396945,True,True
0,4,73,27470,19,20,0.11428571428571428,True,True
0,4,74,79981,98,95,0.010471204188481676,True,True
0,4,75,33271,0,0,1.0,False,False
0,4,76,2774,29,29,0.16,True,True
0,4,77,139791,95,97,0.04918032786885246,True,True
0,4,78,134369,38,37,0.6666666666666666,True,True
0,4,79,74409,19,20,0.11428571428571428,True,True
0,5,0,14358,12,12,1.0,False,False
0,5,1,3112,94,92,0.05084745762711865,True,True
0,5,2,82100,29,28,0.32558139534883723,True,True
0,5,3,105152,85,90,0.06060606060606061,True,True
0,5,4,28418,29,30,0.09259259259259259,True,True
0,5,5,102273,85,81,0.09210526315789473,True,True
0,5,6,116933,89,89,0.14102564102564102,True,True
0,5,7,65421,98,96,0.04864864864864865,True,True
0,5,8,58920,23,22,0.2857142857142857,True,True
0,5,9,97567,84,84,0.07006369426751592,True,True
0,5,10,58958,98,93,0.07909604519774012,True,True
0,5,11,138129,88,80,0.15862068965517243,True,True
0,5,12,10374,88,88,0.16556291390728478,True,True
0,5,13,36777,93,96,0.005319148936170213,True,True
0,5,14,82745,64,60,0.3191489361702128,True,True
0,5,15,149706,83,88,0.05555555555555555,True,True
0,5,16,17575,78,81,0.15217391304347827,True,True
0,5,17,5231,39,38,0.5098039215686274,True,True
0,5,18,89489,88,84,0.20279720279720279,True,True
0,5,19,67143,18,18,0.38461538461538464,True,True
0,5,20,31676,6,6,1.0,False,False
0,5,21,93151,93,90,0.08928571428571429,True,True
0,5,22,28196,30,30,0.09090909090909091,True,True
0,5,23,41438,62,56,0.38823529411764707,True,True
0,5,24,81454,96,95,0.06111111111111111,True,True
0,5,25,70740,31,31,0.24,True,True
0,5,26,143500,0,0,1.0,False,False
0,5,27,39922,57,57,0.1875,True,True
0,5,28,78623,0,0,1.0,False,False
0,5,29,55447,94,95,0.055865921787709494,True,True
0,5,30,126312,62,68,0.2037037037037037,True,True
0,5,31,41509,0,0,1.0,False,False
0,5,32,127549,62,57,0.2268041237113402,True,True
0,5,33,139767,13,13,1.0,False,False
0,5,34,66755,92,88,0.07784431137724551,True,True
0,5,35,157999,85,88,0.07453416149068323,True,True
0,5,36,54222,88,93,0.046242774566473986,True,True
0,5,37,30852,99,96,0.02631578947368421,True,True
0,5,38,53013,94,86,0.07784431137724551,True,True
0,5,39,28109,1,1,1.0,False,False
0,5,40,115860,32,32,0.7777777777777778,True,True
0,5,41,5440,56,59,0.18556701030927836,True,True
0,5,42,20885,85,87,0.075,True,True
0,5,43,71253,85,84,0.19858156028368795,True,True
0,5,44,42722,84,82,0.12162162162162163,True,True
0,5,45,1811,70,73,0.2882882882882883,True,True
0,5,46,68335,76,75,0.041379310344827586,True,True
0,5,47,72621,90,90,0.11801242236024845,True,True
0,5,48,82385,78,87,0.30952380952380953,True,True
0,5,49,84997,0,0,1.0,False,False
0,5,50,3849,95,93,0.08670520231213873,True,True
0,5,51,51490,0,0,1.0,False,False
0,5,52,18013,71,63,0.10743801652892562,True,True
0,5,53,7598,10,10,1.0,False,False
0,5,54,145769,98,95,0.043243243243243246,True,True
0,5,55,101394,88,92,0.07142857142857142,True,True
0,5,56,147682,95,96,0.06111111111111111,True,True
0,5,57,107126,5,5,1.0,False,False
0,5,58,148513,67,80,0.225,True,True
0,5,59,5438,68,65,0.20909090909090908,True,True
0,5,60,88755,67,67,0.18584070796460178,True,True
0,5,61,36626,92,96,0.03867403314917127,True,True
0,5,62,28418,29,30,0.07272727272727272,True,True
0,5,63,157094,93,95,0.08670520231213873,True,True
0,5,64,12645,40,38,0.21875,True,True
0,5,65,39264,94,94,0.044444444444444446,True,True
0,5,66,94412,0,0,1.0,False,False
0,5,67,51199,90,93,0.045714285714285714,True,True
0,5,68,66992,89,84,0.08125,True,True
0,5,69,10865,0,0,1.0,False,False
0,5,70,137894,93,91,0.17197452229299362,True,True
0,5,71,65350,83,86,0.23357664233576642,True,True
0,5,72,75442,78,77,0.14814814814814814,True,True
0,5,73,27470,19,20,0.14705882352941177,True,True
0,5,74,79981,98,98,0.02617801047120419,True,True
0,5,75,33271,0,0,1.0,False,False
0,5,76,2774,29,29,0.20833333333333334,True,True
0,5,77,139791,95,98,0.043243243243243246,True,True
0,5,78,134369,38,37,0.6304347826086957,True,True
0,5,79,74409,19,20,0.05405405405405406,True,True
0,6,0,14358,12,12,1.0,False,False
0,6,1,3112,94,95,0.06179775280898876,True,True
0,6,2,82100,29,28,0.35714285714285715,True,True
0,6,3,105152,85,91,0.06666666666666667,True,True
0,6,4,28418,29,29,0.09433962264150944,True,True
0,6,5,102273,85,82,0.07741935483870968,True,True
0,6,6,116933,89,84,0.10191082802547771,True,True
0,6,7,65421,98,93,0.055248618784530384,True,True
0,6,8,58920,23,24,0.34285714285714286,True,True
0,6,9,97567,84,83,0.11333333333333333,True,True
0,6,10,58958,98,95,0.04891304347826087,True,True
0,6,11,138129,88,77,0.14583333333333334,True,True
0,6,12,10374,88,85,0.0949367088607595,True,True
0,6,13,36777,93,94,0.03888888888888889,True,True
0,6,14,82745,64,63,0.3368421052631579,True,True
0,6,15,149706,83,80,0.17266187050359713,True,True
0,6,16,17575,78,77,0.17424242424242425,True,True
0,6,17,5231,39,39,0.56,True,True
0,6,18,89489,88,89,0.20408163265306123,True,True
0,6,19,67143,18,18,0.44,True,True
0,6,20,31676,6,6,1.0,False,False
0,6,21,93151,93,89,0.12345679012345678,True,True
0,6,22,28196,30,30,0.07142857142857142,True,True
0,6,23,41438,62,57,0.29347826086956524,True,True
0,6,24,81454,96,92,0.08670520231213873,True,True
0,6,25,70740,31,31,0.24,True,True
0,6,26,143500,0,0,1.0,False,False
0,6,27,39922,57,58,0.18556701030927836,True,True
0,6,28,78623,0,0,1.0,False,False
0,6,29,55447,94,95,0.08620689655172414,True,True
0,6,30,126312,62,58,0.18811881188118812,True,True
0,6,31,41509,0,0,1.0,False,False
0,6,32,127549,62,86,0.04964539007092199,True,True
0,6,33,139767,13,13,1.0,False,False
0,6,34,66755,92,94,0.08771929824561403,True,True
0,6,35,157999,85,74,0.06,True,True
0,6,36,54222,88,93,0.046242774566473986,True,True
0,6,37,30852,99,97,0.02617801047120419,True,True
0,6,38,53013,94,90,0.05142857142857143,True,True
0,6,39,28109,1,1,1.0,False,False
0,6,40,115860,32,32,0.8285714285714286,True,True
0,6,41,5440,56,58,0.17525773195876287,True,True
0,6,42,20885,85,82,0.11333333333333333,True,True
0,6,43,71253,85,84,0.20714285714285716,True,True
0,6,44,42722,84,91,0.08695652173913043,True,True
0,6,45,1811,70,73,0.23275862068965517,True,True
0,6,46,68335,76,83,0.06,True,True
0,6,47,72621,90,94,0.08875739644970414,True,True
0,6,48,82385,78,87,0.33064516129032256,True,True
0,6,49,84997,0,0,1.0,False,False
0,6,50,3849,95,90,0.08187134502923976,True,True
0,6,51,51490,0,0,1.0,False,False
0,6,52,18013,71,79,0.15384615384615385,True,True
0,6,53,7598,10,10,1.0,False,False
0,6,54,145769,98,97,0.0427807486631016,True,True
0,6,55,101394,88,89,0.07926829268292683,True,True
0,6,56,147682,95,97,0.07865168539325842,True,True
0,6,57,107126,5,5,1.0,False,False
0,6,58,148513,67,75,0.36538461538461536,True,True
0,6,59,5438,68,64,0.2,True,True
0,6,60,88755,67,67,0.15517241379310345,True,True
0,6,61,36626,92,86,0.047058823529411764,True,True
0,6,62,28418,29,30,0.11320754716981132,True,True
0,6,63,157094,93,91,0.05142857142857143,True,True
0,6,64,12645,40,39,0.12857142857142856,True,True
0,6,65,39264,94,97,0.04945054945054945,True,True
0,6,66,94412,0,0,1.0,False,False
0,6,67,51199,90,95,0.06936416184971098,True,True
0,6,68,66992,89,85,0.029585798816568046,True,True
0,6,69,10865,0,0,1.0,False,False
0,6,70,137894,93,92,0.1144578313253012,True,True
0,6,71,65350,83,82,0.24060150375939848,True,True
0,6,72,75442,78,85,0.13986013986013987,True,True
0,6,73,27470,19,20,0.21875,True,True
0,6,74,79981,98,95,0.03763440860215054,True,True
0,6,75,33271,0,0,1.0,False,False
0,6,76,2774,29,30,0.18,True,True
0,6,77,139791,95,94,0.055865921787709494,True,True
0,6,78,134369,38,38,0.6170212765957447,True,True
0,6,79,74409,19,20,0.11428571428571428,True,True
0,7,0,14358,12,12,1.0,False,False
0,7,1,3112,94,96,0.06741573033707865,True,True
0,7,2,82100,29,28,0.26666666666666666,True,True
0,7,3,105152,85,79,0.0718954248366013,True,True
0,7,4,28418,29,30,0.11320754716981132,True,True
0,7,5,102273,85,80,0.10738255033557047,True,True
0,7,6,116933,89,81,0.12582781456953643,True,True
0,7,7,65421,98,98,0.0425531914893617,True,True
0,7,8,58920,23,23,0.4375,True,True
0,7,9,97567,84,88,0.06832298136645963,True,True
0,7,10,58958,98,96,0.06593406593406594,True,True
0,7,11,138129,88,79,0.14383561643835616,True,True
